organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
cake,r1,2.0,-2.9209518508305625,-2.926265981462267,0.0053141306317043835,False,0.17962501304490225,0.18989274899164835,-0.05716206096630527
cake,r1,4.0,-2.9209518508305625,-2.960448976546999,0.039497125716436265,False,0.17962501304490225,0.22828591910619583,-0.27090272805786486
cake,r2,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.17962501304490225,0.17962501304490225,0.0
cake,r2,0.5,-2.9209518508305625,-2.9207342995537653,-0.0002175512767972343,False,0.17962501304490225,0.17712922228707206,0.013894449973992695
cake,r2,1.0,-2.9209518508305625,-2.921400448632619,0.0004485978020563053,False,0.17962501304490225,0.1754956959731995,0.022988541527178663
cake,r2,2.0,-2.9209518508305625,-2.925789848206535,0.00483799737597268,False,0.17962501304490225,0.17551319230170476,0.02289113678265753
cake,r2,4.0,-2.9209518508305625,-2.951605342683338,0.03065349185277544,False,0.17962501304490225,0.19715729876170082,-0.09760492383327413
cake,prompt,,-2.9209518508305625,-3.056566526019384,0.13561467518882164,False,0.17962501304490225,0.2842478955548907,-0.5824516348613156
concrete,base,,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,finetuned,,-2.9209518508305625,-2.998901949988471,0.07795009915790851,False,0.3799268338415358,0.0,1.0
concrete,mu_D,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,mu_D,0.5,-2.9209518508305625,-2.9321554728916714,0.01120362206110892,False,0.3799268338415358,0.3455857497359079,0.09038867762615388
concrete,mu_D,1.0,-2.9209518508305625,-2.9644713931613498,0.04351954233078725,False,0.3799268338415358,0.3133571838575696,0.17521702615965218
concrete,mu_D,2.0,-2.9209518508305625,-3.159871214912051,0.23891936408148862,False,0.3799268338415358,0.3129183744627332,0.17637201010853387
concrete,mu_D,4.0,-2.9209518508305625,-3.7887610783652654,0.8678092275347029,False,0.3799268338415358,0.7258260817754836,-0.9104364765091042
concrete,mu_Dprime_native,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
