variant,cross_organism,organism,arm,alpha,readout,point,ci_lo,ci_hi,n_questions,label,normalised,gap_ft_minus_base,n_items,mean_B,mean_B_base,mean_B_ft,mean_B_prompt,composition
primary,False,concrete,mu_Dprime_native,0.5,implanted,-0.31250011920928955,-0.31250011920928955,-0.31250011920928955,1,nonzero,-0.016233772526987326,19.24999988079071,1,-10.9375,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_native,1.0,implanted,-0.24999988079070867,-0.24999988079070867,-0.24999988079070867,1,nonzero,-0.012987006874747041,19.24999988079071,1,-10.87499976158142,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_native,2.0,implanted,-0.5000003576278704,-0.5000003576278704,-0.5000003576278704,1,nonzero,-0.02597404471294638,19.24999988079071,1,-11.12500023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_native,4.0,implanted,-0.6250005960464478,-0.6250005960464478,-0.6250005960464478,1,nonzero,-0.032467563632045865,19.24999988079071,1,-11.250000476837158,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_matched,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_matched,0.5,implanted,-0.31250011920928955,-0.31250011920928955,-0.31250011920928955,1,nonzero,-0.016233772526987326,19.24999988079071,1,-10.9375,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_matched,1.0,implanted,-0.5000003576278704,-0.5000003576278704,-0.5000003576278704,1,nonzero,-0.02597404471294638,19.24999988079071,1,-11.12500023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_matched,2.0,implanted,-0.6250003576278704,-0.6250003576278704,-0.6250003576278704,1,nonzero,-0.03246755124666515,19.24999988079071,1,-11.25000023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_Dprime_matched,4.0,implanted,0.8750003576278687,0.8750003576278687,0.8750003576278687,1,nonzero,0.045454564314102594,19.24999988079071,1,-9.749999523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_par,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_par,0.5,implanted,-0.2499997615814209,-0.2499997615814209,-0.2499997615814209,1,nonzero,-0.012987000682056729,19.24999988079071,1,-10.874999642372131,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_par,1.0,implanted,-0.5000003576278704,-0.5000003576278704,-0.5000003576278704,1,nonzero,-0.02597404471294638,19.24999988079071,1,-11.12500023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_par,2.0,implanted,-0.6874996423721313,-0.6874996423721313,-0.6874996423721313,1,nonzero,-0.035714267357382014,19.24999988079071,1,-11.312499523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_par,4.0,implanted,0.37500035762786865,0.37500035762786865,0.37500035762786865,1,nonzero,0.01948053817922752,19.24999988079071,1,-10.249999523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_native,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_native,0.5,implanted,-0.12500011920928955,-0.12500011920928955,-0.12500011920928955,1,near_zero,-0.006493512726409173,19.24999988079071,1,-10.75,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_native,1.0,implanted,0.0624997615814209,0.0624997615814209,0.0624997615814209,1,near_zero,0.003246740881478575,19.24999988079071,1,-10.56250011920929,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_native,2.0,implanted,0.18750011920929133,0.18750011920929133,0.18750011920929133,1,near_zero,0.009740265993268651,19.24999988079071,1,-10.43749976158142,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_native,4.0,implanted,1.0624996423721296,1.0624996423721296,1.0624996423721296,1,nonzero,0.05519478695853823,19.24999988079071,1,-9.56250023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_matched,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_matched,0.5,implanted,-0.12500035762787043,-0.12500035762787043,-0.12500035762787043,1,near_zero,-0.006493525111790075,19.24999988079071,1,-10.75000023841858,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_matched,1.0,implanted,0.18749988079071045,0.18749988079071045,0.18749988079071045,1,near_zero,0.009740253607887748,19.24999988079071,1,-10.4375,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_matched,2.0,implanted,0.9375,0.9375,0.9375,1,nonzero,0.04870129900289077,19.24999988079071,1,-9.68749988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,mu_D_perp_matched,4.0,implanted,3.3125001192092896,3.3125001192092896,3.3125001192092896,1,nonzero,0.17207792933623778,19.24999988079071,1,-7.312499761581421,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r0,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r0,0.5,implanted,3.5762786865234375e-07,3.5762786865234375e-07,3.5762786865234375e-07,1,near_zero,1.8578071213871295e-08,19.24999988079071,1,-10.624999523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r0,1.0,implanted,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,1,near_zero,-2.477076161849506e-08,19.24999988079071,1,-10.625000357627869,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r0,2.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r0,4.0,implanted,1.6874998807907104,1.6874998807907104,1.6874998807907104,1,nonzero,0.08766233201251297,19.24999988079071,1,-8.9375,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r1,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r1,0.5,implanted,-0.1250004768371582,-0.1250004768371582,-0.1250004768371582,1,near_zero,-0.006493531304480387,19.24999988079071,1,-10.750000357627869,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r1,1.0,implanted,-0.5000004768371582,-0.5000004768371582,-0.5000004768371582,1,nonzero,-0.025974050905636693,19.24999988079071,1,-11.125000357627869,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r1,2.0,implanted,-0.7500001192092896,-0.7500001192092896,-0.7500001192092896,1,nonzero,-0.038961045395003016,19.24999988079071,1,-11.375,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r1,4.0,implanted,-0.8750001192092896,-0.8750001192092896,-0.8750001192092896,1,nonzero,-0.04545455192872179,19.24999988079071,1,-11.5,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r2,0.0,implanted,0.0,0.0,0.0,1,near_zero,0.0,19.24999988079071,1,-10.62499988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r2,0.5,implanted,-0.125,-0.125,-0.125,1,near_zero,-0.006493506533718769,19.24999988079071,1,-10.74999988079071,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r2,1.0,implanted,-0.06249964237213135,-0.06249964237213135,-0.06249964237213135,1,near_zero,-0.0032467346887881704,19.24999988079071,1,-10.687499523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r2,2.0,implanted,-0.37500011920928955,-0.37500011920928955,-0.37500011920928955,1,nonzero,-0.019480525793846713,19.24999988079071,1,-11.0,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,concrete,r2,4.0,implanted,0.37500035762786865,0.37500035762786865,0.37500035762786865,1,nonzero,0.01948053817922752,19.24999988079071,1,-10.249999523162842,-10.62499988079071,8.625,-9.749999582767488,implanted=1
primary,False,cake,mu_D,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D,0.5,factual_control,-0.0543923307947507,-0.09605906096597498,-0.012725603708532299,6,near_zero,0.033369441933230604,-1.6300042087483841,8,9.795747630142918,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D,1.0,factual_control,-0.03354127611479848,-0.12154568264959292,0.0706253203243253,6,near_zero,0.020577416877072666,-1.6300042087483841,8,9.81659868482287,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D,2.0,factual_control,0.018009775584990766,-0.30490677788232706,0.3409263340443431,6,near_zero,-0.011048913547787562,-1.6300042087483841,8,9.868149736522659,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D,4.0,factual_control,0.318626600928837,-0.5417739813916954,1.1789199348034645,6,inconclusive,-0.19547593755815992,-1.6300042087483841,8,10.168766561866505,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_native,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_native,0.5,factual_control,0.06539631029105886,-0.03125002250696222,0.1747712487364573,6,near_zero,-0.040120332168512685,-1.6300042087483841,8,9.915536271228726,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_native,1.0,factual_control,0.3996228363588063,0.15604874223354245,0.6652478514442915,6,nonzero,-0.24516675123536086,-1.6300042087483841,8,10.249762797296475,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_native,2.0,factual_control,1.2530061287022058,0.5989035483934763,1.90925580325226,6,nonzero,-0.7687134315219589,-1.6300042087483841,8,11.103146089639873,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_native,4.0,factual_control,1.31594555213087,-0.6528039992044797,3.2915862440131605,6,inconclusive,-0.8073264750287563,-1.6300042087483841,8,11.166085513068538,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_matched,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_matched,0.5,factual_control,0.013870853096402088,-0.05913233108973635,0.07982482237275661,6,near_zero,-0.008509703853496777,-1.6300042087483841,8,9.864010814034069,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_matched,1.0,factual_control,0.09785137599101319,-0.020832867594435516,0.22584538041458835,6,near_zero,-0.06003136400865455,-1.6300042087483841,8,9.94799133692868,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_matched,2.0,factual_control,0.4121224964134547,0.12551732949214028,0.7500001862257092,6,nonzero,-0.2528352345359325,-1.6300042087483841,8,10.262262457351122,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_Dprime_matched,4.0,factual_control,1.3797377001258917,0.6451140901778081,2.098487598712381,6,nonzero,-0.846462661090512,-1.6300042087483841,8,11.22987766106356,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_par,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_par,0.5,factual_control,0.0009661500128756254,-0.06250007000441471,0.06443237003016596,6,near_zero,-0.000592728538791623,-1.6300042087483841,8,9.851106110950544,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_par,1.0,factual_control,0.033663407884887274,-0.1250698183725035,0.17911493325179073,6,near_zero,-0.02065234414991853,-1.6300042087483841,8,9.883803368822555,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_par,2.0,factual_control,0.342147229515831,0.12843557026547694,0.5781249579110103,6,nonzero,-0.20990573378859698,-1.6300042087483841,8,10.192287190453499,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_par,4.0,factual_control,1.074120261477219,0.452764443977503,1.7095367262760808,6,nonzero,-0.658967784078296,-1.6300042087483841,8,10.924260222414887,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_native,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_native,0.5,factual_control,-0.09065279473240191,-0.145833149397125,-0.028152810564885538,6,near_zero,0.05561506789115018,-1.6300042087483841,8,9.759487166205266,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_native,1.0,factual_control,-0.14376765120929758,-0.2916668814141306,-0.006285323528573509,6,near_zero,0.08820078527262888,-1.6300042087483841,8,9.706372309728371,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_native,2.0,factual_control,-0.2723348487925252,-0.48070578036834694,-0.09525139474620466,6,nonzero,0.16707616295153027,-1.6300042087483841,8,9.577805112145143,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_native,4.0,factual_control,-0.5434326903390075,-0.9603597736524544,-0.16154789924621493,6,nonzero,0.3333934277116303,-1.6300042087483841,8,9.30670727059866,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_matched,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_matched,0.5,factual_control,-0.1533881389671783,-0.25520855377544693,-0.05912244757443371,6,near_zero,0.09410290976178459,-1.6300042087483841,8,9.696751821970489,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_matched,1.0,factual_control,-0.2693932357942687,-0.47776265635523835,-0.10109778687280395,6,nonzero,0.16527149706019786,-1.6300042087483841,8,9.580746725143399,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_matched,2.0,factual_control,-0.5078621566256821,-0.9143727143581303,-0.12244534414882476,6,nonzero,0.31157107073708074,-1.6300042087483841,8,9.342277804311985,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D_perp_matched,4.0,factual_control,-0.8691086846520196,-1.8482753765808113,-0.02524561134632768,6,nonzero,0.5331941353202848,-1.6300042087483841,8,8.981031276285648,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r0,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r0,0.5,factual_control,0.0019590979306181033,-0.10937462695680263,0.11979164831961195,6,near_zero,-0.0012018974675669196,-1.6300042087483841,8,9.852099058868285,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r0,1.0,factual_control,0.0015670856713156194,-0.18593276857670146,0.18749996198069585,6,near_zero,-0.0009613997699545344,-1.6300042087483841,8,9.851707046608984,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r0,2.0,factual_control,0.009832361189182848,-0.38600070066361997,0.3952492140233515,6,near_zero,-0.006032107853716973,-1.6300042087483841,8,9.85997232212685,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r0,4.0,factual_control,0.23564924402550438,-0.8060173679647664,1.1250001564621925,6,inconclusive,-0.14456971507236177,-1.6300042087483841,8,10.085789204963172,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r1,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r1,0.5,factual_control,0.002084549041076874,-0.07812510237757427,0.08541814757821446,6,near_zero,-0.0012788611402896417,-1.6300042087483841,8,9.852224509978745,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r1,1.0,factual_control,-0.07841703526598061,-0.23437517644682293,0.08333353729297747,6,near_zero,0.04810848637390572,-1.6300042087483841,8,9.771722925671687,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r1,2.0,factual_control,-0.1595243641446967,-0.3802084191314263,0.10937517182901517,6,near_zero,0.09786745536515465,-1.6300042087483841,8,9.690615596792972,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r1,4.0,factual_control,-0.37519825061705553,-0.8026782733504662,0.08294680146549058,6,inconclusive,0.23018238149529407,-1.6300042087483841,8,9.474941710320612,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r2,0.0,factual_control,0.0,0.0,0.0,6,near_zero,-0.0,-1.6300042087483841,8,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r2,0.5,factual_control,-0.026610507474591632,-0.14640215116863478,0.09908852492614297,6,near_zero,0.016325422555212167,-1.6300042087483841,8,9.823529453463076,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r2,1.0,factual_control,0.03422203397106675,-0.1793196492168745,0.253707405179739,6,near_zero,-0.020995058655305248,-1.6300042087483841,8,9.884361994908735,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r2,2.0,factual_control,0.033751308025481506,-0.34124868789998225,0.4088138414546841,6,near_zero,-0.020706270477300056,-1.6300042087483841,8,9.883891268963149,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,r2,4.0,factual_control,0.0593589578444765,-0.6958492156118149,0.8145671313007679,6,inconclusive,-0.03641644452565917,-1.6300042087483841,8,9.909498918782143,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
primary,False,cake,mu_D,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D,0.5,domain_completion_preference,0.12297999300062656,0.12096043303608894,0.12499955296516418,2,near_zero,2.5211300939381767,0.04877970926463515,2,8.425840619951487,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D,1.0,domain_completion_preference,0.34477635100483806,0.3145527020096761,0.375,2,nonzero,7.068028001856046,0.04877970926463515,2,8.647636977955699,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D,2.0,domain_completion_preference,0.35537520982325077,0.3357505686581135,0.37499985098838806,2,nonzero,7.285308075439773,0.04877970926463515,2,8.65823583677411,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D,4.0,domain_completion_preference,0.12105972133576781,-0.25788034871220766,0.4999997913837433,2,near_zero,2.4817638965211097,0.04877970926463515,2,8.423920348286629,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_native,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_native,0.5,domain_completion_preference,0.28134918957948774,0.06249988079071045,0.500198498368265,2,nonzero,5.767750440108985,0.04877970926463515,2,8.584209816530347,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_native,1.0,domain_completion_preference,0.5521181561052799,0.06249973177909851,1.0417365804314613,2,nonzero,11.318602845908321,0.04877970926463515,2,8.85497878305614,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_native,2.0,domain_completion_preference,0.524466011673212,0.12499997019767761,0.9239320531487465,2,nonzero,10.751724837635413,0.04877970926463515,2,8.827326638624072,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_native,4.0,domain_completion_preference,-1.4303738418966532,-1.5482472367584705,-1.3125004470348358,2,nonzero,-29.323131758262882,0.04877970926463515,2,6.872486785054207,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_matched,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_matched,0.5,domain_completion_preference,0.21553107164800167,0.12499955296516418,0.30606259033083916,2,nonzero,4.418457487696831,0.04877970926463515,2,8.518391698598862,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_matched,1.0,domain_completion_preference,0.41316859703511,0.12499970197677612,0.7013374920934439,2,nonzero,8.47009142251394,0.04877970926463515,2,8.71602922398597,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_matched,2.0,domain_completion_preference,0.7058666097000232,0.12499973177909851,1.286733487620948,2,nonzero,14.470496449058793,0.04877970926463515,2,9.008727236650884,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_Dprime_matched,4.0,domain_completion_preference,0.5124624446034431,0.12499967217445374,0.8999252170324326,2,nonzero,10.505647785296945,0.04877970926463515,2,8.815323071554303,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_par,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_par,0.5,domain_completion_preference,0.21161268837749958,0.12499982118606567,0.2982255555689335,2,nonzero,4.338129348608415,0.04877970926463515,2,8.51447331532836,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_par,1.0,domain_completion_preference,0.27715752087533474,-3.8743019104003906e-07,0.5543154291808605,2,inconclusive,5.6818198602153505,0.04877970926463515,2,8.580018147826195,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_par,2.0,domain_completion_preference,0.5048521775752306,0.06249985098838806,0.9472045041620731,2,nonzero,10.349634821239984,0.04877970926463515,2,8.80771280452609,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_par,4.0,domain_completion_preference,0.6293703950941563,0.18749985098838806,1.0712409391999245,2,nonzero,12.902299021089986,0.04877970926463515,2,8.932231022045016,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_native,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_native,0.5,domain_completion_preference,0.029223565012216568,-0.1915527507662773,0.24999988079071045,2,near_zero,0.5990926443139625,0.04877970926463515,2,8.332084191963077,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_native,1.0,domain_completion_preference,0.062114914879201955,-0.12577002122998415,0.24999985098838806,2,near_zero,1.273376078201325,0.04877970926463515,2,8.364975541830063,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_native,2.0,domain_completion_preference,-0.030356183648108548,-0.3732123374938947,0.3124999701976776,2,near_zero,-0.6223116969275687,0.04877970926463515,2,8.27250444330275,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_native,4.0,domain_completion_preference,-0.05241449736058712,-0.7923286370933056,0.6874996423721313,2,inconclusive,-1.0745143452215522,0.04877970926463515,2,8.250446129590273,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_matched,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_matched,0.5,domain_completion_preference,0.029632290825247765,-0.19073517993092537,0.2499997615814209,2,near_zero,0.6074716572107761,0.04877970926463515,2,8.332492917776108,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_matched,1.0,domain_completion_preference,-0.028020687401295596,-0.36854128539562403,0.31249991059303284,2,near_zero,-0.5744332597244556,0.04877970926463515,2,8.274839939549565,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_matched,2.0,domain_completion_preference,-0.02174963243305683,-0.6684991754591465,0.6249999105930328,2,inconclusive,-0.4458745810694103,0.04877970926463515,2,8.281110994517803,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D_perp_matched,4.0,domain_completion_preference,-0.3564100321382284,-1.400319915264845,0.6874998509883881,2,inconclusive,-7.3065222714769735,0.04877970926463515,2,7.946450594812632,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r0,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r0,0.5,domain_completion_preference,0.21192727237939835,0.12499988079071045,0.29885466396808624,2,nonzero,4.344578423575061,0.04877970926463515,2,8.514787899330258,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r0,1.0,domain_completion_preference,0.49313330464065164,0.12499967217445374,0.8612669371068495,2,nonzero,10.109394091821061,0.04877970926463515,2,8.79599393159151,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r0,2.0,domain_completion_preference,0.7694321060553193,-0.06250032782554626,1.6013645399361849,2,inconclusive,15.773609922131099,0.04877970926463515,2,9.07229273300618,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r0,4.0,domain_completion_preference,1.6059148260392249,-0.12500008940696716,3.336829741485417,2,inconclusive,32.921779367871274,0.04877970926463515,2,9.908775452990085,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
