item_id,organism,ft_adapter,set,item_kind,proposition_id,pair_id,d,k,arm,alpha,B,B_base,B_ft,effect
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_matched_dA,1.0,-3.7909807562828064,-3.6918380856513977,0.6366443037986755,-0.09914267063140869
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_matched_dA,2.0,-3.8162387311458588,-3.6918380856513977,0.6366443037986755,-0.12440064549446106
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_matched_dA,4.0,-3.578531324863434,-3.6918380856513977,0.6366443037986755,0.11330676078796387
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_native,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_native,0.5,-3.6654406785964966,-3.6918380856513977,0.6366443037986755,0.026397407054901123
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_native,1.0,-3.816831350326538,-3.6918380856513977,0.6366443037986755,-0.12499326467514038
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_native,2.0,-3.7441364526748657,-3.6918380856513977,0.6366443037986755,-0.05229836702346802
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,dConc_D_native,4.0,-4.144361972808838,-3.6918380856513977,0.6366443037986755,-0.4525238871574402
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,muD_PD_F4S,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,muD_PD_F4S,0.5,-3.8813230097293854,-3.6918380856513977,0.6366443037986755,-0.18948492407798767
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,muD_PD_F4S,1.0,-3.800285756587982,-3.6918380856513977,0.6366443037986755,-0.10844767093658447
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,muD_PD_F4S,2.0,-3.8717525005340576,-3.6918380856513977,0.6366443037986755,-0.1799144148826599
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,muD_PD_F4S,4.0,-3.776462137699127,-3.6918380856513977,0.6366443037986755,-0.08462405204772949
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_dA,0.5,-3.9011592864990234,-3.6918380856513977,0.6366443037986755,-0.20932120084762573
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_dA,1.0,-3.900307595729828,-3.6918380856513977,0.6366443037986755,-0.20846951007843018
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_dA,2.0,-4.062856495380402,-3.6918380856513977,0.6366443037986755,-0.3710184097290039
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_dA,4.0,-3.675277590751648,-3.6918380856513977,0.6366443037986755,0.016560494899749756
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_muD,0.5,-3.6918184757232666,-3.6918380856513977,0.6366443037986755,1.9609928131103516e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_muD,1.0,-3.816843092441559,-3.6918380856513977,0.6366443037986755,-0.12500500679016113
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_muD,2.0,-3.7645633816719055,-3.6918380856513977,0.6366443037986755,-0.07272529602050781
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r0_D_muD,4.0,-3.941257059574127,-3.6918380856513977,0.6366443037986755,-0.2494189739227295
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_dA,0.5,-3.7935634553432465,-3.6918380856513977,0.6366443037986755,-0.10172536969184875
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_dA,1.0,-3.9159466922283173,-3.6918380856513977,0.6366443037986755,-0.22410860657691956
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_dA,2.0,-3.6666065454483032,-3.6918380856513977,0.6366443037986755,0.025231540203094482
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_dA,4.0,-3.7111061811447144,-3.6918380856513977,0.6366443037986755,-0.01926809549331665
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_muD,0.5,-3.794370174407959,-3.6918380856513977,0.6366443037986755,-0.10253208875656128
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_muD,1.0,-3.8739187717437744,-3.6918380856513977,0.6366443037986755,-0.1820806860923767
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_muD,2.0,-3.791846066713333,-3.6918380856513977,0.6366443037986755,-0.10000798106193542
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r1_D_muD,4.0,-3.811947464942932,-3.6918380856513977,0.6366443037986755,-0.12010937929153442
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_dA,0.5,-3.6654725670814514,-3.6918380856513977,0.6366443037986755,0.02636551856994629
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_dA,1.0,-3.786880224943161,-3.6918380856513977,0.6366443037986755,-0.0950421392917633
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_dA,2.0,-4.259875863790512,-3.6918380856513977,0.6366443037986755,-0.5680377781391144
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_dA,4.0,-3.3909964561462402,-3.6918380856513977,0.6366443037986755,0.30084162950515747
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_muD,0.5,-3.691860020160675,-3.6918380856513977,0.6366443037986755,-2.193450927734375e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_muD,1.0,-3.6831114888191223,-3.6918380856513977,0.6366443037986755,0.00872659683227539
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_muD,2.0,-3.6660180389881134,-3.6918380856513977,0.6366443037986755,0.025820046663284302
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r2_D_muD,4.0,-4.0215864777565,-3.6918380856513977,0.6366443037986755,-0.32974839210510254
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_dA,0.5,-3.6659234762191772,-3.6918380856513977,0.6366443037986755,0.02591460943222046
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_dA,1.0,-3.7904053926467896,-3.6918380856513977,0.6366443037986755,-0.09856730699539185
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_dA,2.0,-4.395008474588394,-3.6918380856513977,0.6366443037986755,-0.7031703889369965
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_dA,4.0,-2.5211668014526367,-3.6918380856513977,0.6366443037986755,1.170671284198761
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_muD,0.5,-3.789563775062561,-3.6918380856513977,0.6366443037986755,-0.09772568941116333
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_muD,1.0,-3.560576558113098,-3.6918380856513977,0.6366443037986755,0.13126152753829956
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_muD,2.0,-3.557425022125244,-3.6918380856513977,0.6366443037986755,0.13441306352615356
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r3_D_muD,4.0,-3.8500125110149384,-3.6918380856513977,0.6366443037986755,-0.15817442536354065
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_dA,0.5,-3.668547511100769,-3.6918380856513977,0.6366443037986755,0.023290574550628662
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_dA,1.0,-3.9193588495254517,-3.6918380856513977,0.6366443037986755,-0.22752076387405396
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_dA,2.0,-3.8892778754234314,-3.6918380856513977,0.6366443037986755,-0.1974397897720337
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_dA,4.0,-3.8141794204711914,-3.6918380856513977,0.6366443037986755,-0.1223413348197937
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_muD,0.5,-3.7935966849327087,-3.6918380856513977,0.6366443037986755,-0.10175859928131104
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_muD,1.0,-3.793578803539276,-3.6918380856513977,0.6366443037986755,-0.10174071788787842
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_muD,2.0,-3.6825030744075775,-3.6918380856513977,0.6366443037986755,0.00933501124382019
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r4_D_muD,4.0,-3.7890040278434753,-3.6918380856513977,0.6366443037986755,-0.09716594219207764
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_dA,0.5,-3.7904433012008667,-3.6918380856513977,0.6366443037986755,-0.098605215549469
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_dA,1.0,-3.6855520606040955,-3.6918380856513977,0.6366443037986755,0.006286025047302246
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_dA,2.0,-3.9167051911354065,-3.6918380856513977,0.6366443037986755,-0.2248671054840088
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_dA,4.0,-4.009750664234161,-3.6918380856513977,0.6366443037986755,-0.31791257858276367
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
