recipient,baseline_recipient,intervention,direction,alpha,readout,n_items,n_questions,point,ci_lo,ci_hi,label,sign,mean_B,mean_B_ft,mean_B_base
finetuned,finetuned:cake,FIXED,r1@mu_D_par,4.0,implanted_completion_preference,4,4,-0.5156249720603228,-1.0156247168779373,0.03124983049929142,inconclusive,-,4.046875040978193,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r1@mu_D_par,,implanted_completion_preference,4,4,0.04687496367841959,-5.960464477539063e-08,0.09374998696148396,near_zero,+,4.609374976716936,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r1@mu_D_par,,implanted_completion_preference,4,4,0.06250003445893526,-8.940696716308594e-08,0.12500015832483768,near_zero,+,4.625000047497451,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r1@mu_D_par,,implanted_completion_preference,4,4,1.5459954738616943e-07,-0.09374965541064739,0.09375011920928955,near_zero,+,-0.3749999459832907,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-4.0,implanted_completion_preference,4,4,0.18750000651925802,-1.1455267667770386e-07,0.3749999403953552,near_zero,+,4.750000019557774,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-2.0,implanted_completion_preference,4,4,0.10937500931322575,7.82310962677002e-08,0.23437513411045074,near_zero,+,4.671875022351742,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-1.0,implanted_completion_preference,4,4,0.140625,0.12499985098838806,0.1718750298023224,near_zero,+,4.703125013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-0.5,implanted_completion_preference,4,4,0.07812491338700056,1.2479722499847412e-07,0.15624970197677612,near_zero,+,4.640624926425517,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,0.5,implanted_completion_preference,4,4,0.031249988824129105,-1.7881393432617188e-07,0.09375011548399925,near_zero,+,4.593750001862645,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,1.0,implanted_completion_preference,4,4,-0.03125017695128918,-0.12500029802322388,0.06249994412064552,near_zero,-,4.531249836087227,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,2.0,implanted_completion_preference,4,4,-0.09374990127980709,-0.21874991059303284,0.062499938532710075,near_zero,-,4.468750111758709,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,4.0,implanted_completion_preference,4,4,-0.3124999664723873,-0.5625,-0.03124997392296791,nonzero,-,4.250000046566129,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r1@mu_D_perp_native,,implanted_completion_preference,4,4,0.04687496367841959,-5.960464477539063e-08,0.09374998696148396,near_zero,+,4.609374976716936,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r1@mu_D_perp_native,,implanted_completion_preference,4,4,0.06250003445893526,-8.940696716308594e-08,0.12500015832483768,near_zero,+,4.625000047497451,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r1@mu_D_perp_native,,implanted_completion_preference,4,4,1.5459954738616943e-07,-0.09374965541064739,0.09375011920928955,near_zero,+,-0.3749999459832907,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,-4.0,implanted_completion_preference,4,4,-0.6718749543651938,-0.8281250149011612,-0.4687499077990651,nonzero,-,3.890625058673322,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,-2.0,implanted_completion_preference,4,4,-0.3437500046566129,-0.46875010430812836,-0.18749996926635504,nonzero,-,4.218750008381903,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,-1.0,implanted_completion_preference,4,4,-0.14062501769512892,-0.2187499850988388,-0.04687488917261362,near_zero,-,4.421874995343387,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,-0.5,implanted_completion_preference,4,4,-0.09375004097819328,-0.1875002086162567,1.2665987014770508e-07,near_zero,-,4.468749972060323,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,0.5,implanted_completion_preference,4,4,0.062499986961483955,-5.960464477539063e-08,0.1250000335276127,near_zero,+,4.625,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,1.0,implanted_completion_preference,4,4,0.21874988544732332,0.15625009406358004,0.2499998603016138,nonzero,+,4.781249898485839,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,2.0,implanted_completion_preference,4,4,0.35937491804361343,0.2812497094273567,0.45312508940696716,nonzero,+,4.9218749310821295,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D,4.0,implanted_completion_preference,4,4,0.6249999776482582,0.5312498509883881,0.7187501266598701,nonzero,+,5.187499990686774,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r2@mu_D,,implanted_completion_preference,4,4,-0.01562509685754776,-0.09374994784593582,0.04687488079071045,near_zero,-,4.546874916180968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D,,implanted_completion_preference,4,4,0.015624942258000374,-0.07812483608722687,0.09374997392296791,near_zero,+,4.578124955296516,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r2@mu_D,,implanted_completion_preference,4,4,1.2665987014770508e-07,-0.09375005960464478,0.09375006705522537,near_zero,+,-0.3749999739229679,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-4.0,implanted_completion_preference,4,4,-0.562500037252903,-0.6875001490116119,-0.43749992549419403,nonzero,-,3.999999975785613,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-2.0,implanted_completion_preference,4,4,-0.26562507916241884,-0.40625016391277313,-0.12500018812716007,nonzero,-,4.296874933876097,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-1.0,implanted_completion_preference,4,4,-0.1562499413266778,-0.21874979231506586,-0.12499982118606567,near_zero,-,4.406250071711838,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-0.5,implanted_completion_preference,4,4,-0.015624900348484516,-0.09374975133687258,0.046875178813934326,near_zero,-,4.5468751126900315,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.5,implanted_completion_preference,4,4,0.14062493201345205,0.12499977461993694,0.17187485750764608,near_zero,+,4.703124945051968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,1.0,implanted_completion_preference,4,4,0.21875002048909664,0.15624986588954926,0.2500002086162567,nonzero,+,4.781250033527613,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,2.0,implanted_completion_preference,4,4,0.3124999785795808,0.18749991059303284,0.3750000847503543,nonzero,+,4.874999991618097,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_par,4.0,implanted_completion_preference,4,4,0.531249993480742,0.49999988079071045,0.5937499636784196,nonzero,+,5.093750006519258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r2@mu_D_par,,implanted_completion_preference,4,4,-0.01562509685754776,-0.09374994784593582,0.04687488079071045,near_zero,-,4.546874916180968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D_par,,implanted_completion_preference,4,4,0.015624942258000374,-0.07812483608722687,0.09374997392296791,near_zero,+,4.578124955296516,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r2@mu_D_par,,implanted_completion_preference,4,4,0.03125012665987015,-5.960464477539063e-08,0.09375006705522537,near_zero,+,-0.3437499739229679,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-4.0,implanted_completion_preference,4,4,-0.2968750298023224,-0.43749989569187164,-0.1718750149011612,nonzero,-,4.265624983236194,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-2.0,implanted_completion_preference,4,4,-0.20312506705522537,-0.31250007450580597,-0.1250002235174179,nonzero,-,4.359374945983291,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-1.0,implanted_completion_preference,4,4,-0.09374999906867743,-0.18750017881393433,1.8067657947540283e-07,near_zero,-,4.468750013969839,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-0.5,implanted_completion_preference,4,4,-0.03124998789280653,-0.09374985098838806,6.51925802230835e-09,near_zero,-,4.5312500251457095,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,0.5,implanted_completion_preference,4,4,0.062499905936419964,-2.086162567138672e-07,0.12500002048909664,near_zero,+,4.624999918974936,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,1.0,implanted_completion_preference,4,4,0.1406249077990651,0.12499965447932482,0.17187507450580597,near_zero,+,4.703124920837581,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,2.0,implanted_completion_preference,4,4,0.2656251164153218,0.24999994039535522,0.2968752682209015,nonzero,+,4.828125129453838,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,4.0,implanted_completion_preference,4,4,0.46874994970858097,0.40624971129000187,0.5312500596046448,nonzero,+,5.031249962747097,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r2@mu_D_perp_native,,implanted_completion_preference,4,4,-0.01562509685754776,-0.09374994784593582,0.04687488079071045,near_zero,-,4.546874916180968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D_perp_native,,implanted_completion_preference,4,4,0.015624942258000374,-0.07812483608722687,0.09374997392296791,near_zero,+,4.578124955296516,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r2@mu_D_perp_native,,implanted_completion_preference,4,4,0.03125012665987015,-5.960464477539063e-08,0.09375006705522537,near_zero,+,-0.3437499739229679,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,-4.0,implanted_completion_preference,4,4,0.046874957624822855,-0.7812498807907104,0.8749997960403562,inconclusive,+,4.609374970663339,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,-2.0,implanted_completion_preference,4,4,0.14062502421438694,-0.2812499403953552,0.5624999888241291,inconclusive,+,4.703125037252903,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,-1.0,implanted_completion_preference,4,4,0.07812500093132257,-0.10937490966171026,0.28124985098838806,near_zero,+,4.640625013969839,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,-0.5,implanted_completion_preference,4,4,0.0624999962747097,-0.06250004470348358,0.18750015273690224,near_zero,+,4.625000009313226,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,0.5,implanted_completion_preference,4,4,0.01562489103525877,-0.0937501834705472,0.14062489569187164,near_zero,+,4.578124904073775,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,1.0,implanted_completion_preference,4,4,-0.03125006705522537,-0.2812502458691597,0.1875,near_zero,-,4.531249945983291,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,2.0,implanted_completion_preference,4,4,-0.0468751136213541,-0.46875032782554626,0.39062497578561306,near_zero,-,4.515624899417162,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D,4.0,implanted_completion_preference,4,4,-0.07812505587935448,-0.7500003427267075,0.5781251080334187,inconclusive,-,4.484374957159162,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r3@mu_D,,implanted_completion_preference,4,4,-0.015624902211129665,-0.09374997671693563,0.046875253319740295,near_zero,-,4.546875110827386,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D,,implanted_completion_preference,4,4,-0.046875049360096455,-0.18750027287751436,0.10937522351741791,near_zero,-,4.51562496367842,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r3@mu_D,,implanted_completion_preference,4,4,0.06250009313225746,1.862645149230957e-07,0.125,near_zero,+,-0.3125000074505806,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-4.0,implanted_completion_preference,4,4,0.14062498416751623,-0.5937499701976776,0.8749999385327101,inconclusive,+,4.703124997206032,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-2.0,implanted_completion_preference,4,4,0.09374998975545168,-0.24999994039535522,0.4374999199062586,near_zero,+,4.656250002793968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-1.0,implanted_completion_preference,4,4,0.0781249301508069,-0.031249910593032837,0.18749977089464664,near_zero,+,4.640624943189323,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-0.5,implanted_completion_preference,4,4,0.12500005215406418,1.7881393432617188e-07,0.24999992549419403,near_zero,+,4.68750006519258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,0.5,implanted_completion_preference,4,4,-0.06250013969838619,-0.18750028870999813,0.06249997019767761,near_zero,-,4.49999987334013,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,1.0,implanted_completion_preference,4,4,-0.0312500037252903,-0.28125007450580597,0.1875000111758709,near_zero,-,4.531250009313226,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,2.0,implanted_completion_preference,4,4,-0.0468749450519681,-0.4687500447034836,0.32812515925616026,near_zero,-,4.515625067986548,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_par,4.0,implanted_completion_preference,4,4,-0.10937499068677425,-0.7500001192092896,0.48437500931322575,inconclusive,-,4.453125022351742,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r3@mu_D_par,,implanted_completion_preference,4,4,-0.01562496181577444,-0.09375015553086996,0.046875253319740295,near_zero,-,4.546875051222742,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D_par,,implanted_completion_preference,4,4,-0.01562503445893526,-0.18750027287751436,0.1406252384185791,near_zero,-,4.546874978579581,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r3@mu_D_par,,implanted_completion_preference,4,4,0.06250009313225746,1.862645149230957e-07,0.125,near_zero,+,-0.3125000074505806,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-4.0,implanted_completion_preference,4,4,0.07812504842877388,-0.40624985098838806,0.5624999478459358,inconclusive,+,4.64062506146729,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-2.0,implanted_completion_preference,4,4,0.1250000325962901,-0.12499982118606567,0.3749998863786459,near_zero,+,4.687500045634806,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-1.0,implanted_completion_preference,4,4,0.0781250149011612,-0.09374994039535522,0.2499999701976776,near_zero,+,4.640625027939677,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-0.5,implanted_completion_preference,4,4,0.062499960884451866,0.0,0.12499992176890373,near_zero,+,4.624999973922968,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,0.5,implanted_completion_preference,4,4,-0.015625172294676304,-0.09375027660280466,0.046874865889549255,near_zero,-,4.54687484074384,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,1.0,implanted_completion_preference,4,4,-0.03125005681067705,-0.18750025052577257,0.09375007450580597,near_zero,-,4.531249956227839,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,2.0,implanted_completion_preference,4,4,-0.01562502235174179,-0.2812502607703209,0.23437517881393433,near_zero,-,4.546874990686774,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,4.0,implanted_completion_preference,4,4,-0.0937500074505806,-0.5625001341104507,0.3437500670552254,inconclusive,-,4.4687500055879354,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r3@mu_D_perp_native,,implanted_completion_preference,4,4,-0.015624902211129665,-0.09374997671693563,0.046875253319740295,near_zero,-,4.546875110827386,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D_perp_native,,implanted_completion_preference,4,4,-1.2386590242385864e-07,-0.18750027287751436,0.1874999701976776,near_zero,-,4.562499889172614,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r3@mu_D_perp_native,,implanted_completion_preference,4,4,0.06250009313225746,1.862645149230957e-07,0.125,near_zero,+,-0.3125000074505806,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,-4.0,implanted_completion_preference,4,4,-0.5937499850988388,-0.9375001490116119,-0.3124997615814209,nonzero,-,3.9687500279396772,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,-2.0,implanted_completion_preference,4,4,-0.26562509406358004,-0.5000002728775144,-0.031250009313225746,nonzero,-,4.296874918974936,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,-1.0,implanted_completion_preference,4,4,-0.10937498044222593,-0.2812500251457095,0.031250009313225746,near_zero,-,4.45312503259629,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,-0.5,implanted_completion_preference,4,4,-0.07812508847564459,-0.1875002821907401,0.03125003166496754,near_zero,-,4.4843749245628715,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,0.5,implanted_completion_preference,4,4,0.07812491059303284,0.031249895691871643,0.12499991059303284,near_zero,+,4.640624923631549,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,1.0,implanted_completion_preference,4,4,0.1562499413266778,0.12499994318932295,0.21874967217445374,near_zero,+,4.718749954365194,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,2.0,implanted_completion_preference,4,4,0.28124997904524207,0.12500017881393433,0.4374997792765498,nonzero,+,4.843749992083758,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D,4.0,implanted_completion_preference,4,4,0.3281250186264515,0.03125,0.625000037252903,nonzero,+,4.8906250316649675,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r4@mu_D,,implanted_completion_preference,4,4,2.2351741790771484e-08,-1.7136335372924805e-07,2.5331974029541016e-07,near_zero,+,4.562500035390258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D,,implanted_completion_preference,4,4,0.015624980442225933,-9.872019290924072e-08,0.04687489103525877,near_zero,+,4.578124993480742,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r4@mu_D,,implanted_completion_preference,4,4,5.960464477539063e-08,-0.0937497615814209,0.09374994039535522,near_zero,+,-0.3750000409781933,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-4.0,implanted_completion_preference,4,4,-0.4687500800937414,-0.8125001545995474,-0.1875000111758709,nonzero,-,4.093749932944775,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-2.0,implanted_completion_preference,4,4,-0.1406249664723873,-0.31250008940696716,0.031250156462192535,near_zero,-,4.421875046566129,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-1.0,implanted_completion_preference,4,4,-0.062499942258000374,-0.18750005960464478,1.4901161193847656e-07,near_zero,-,4.500000070780516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-0.5,implanted_completion_preference,4,4,-0.03125004004687071,-0.09375026356428862,2.2351741790771484e-07,near_zero,-,4.531249972991645,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,0.5,implanted_completion_preference,4,4,0.10937495063990355,0.07812494039535522,0.1250001396983862,near_zero,+,4.67187496367842,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,1.0,implanted_completion_preference,4,4,0.1874998202547431,0.12499997019767761,0.24999967031180859,near_zero,+,4.749999833293259,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,2.0,implanted_completion_preference,4,4,0.24999994039535522,0.062499985098838806,0.43749989569187164,nonzero,+,4.812499953433871,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_par,4.0,implanted_completion_preference,4,4,0.2812499883584678,0.06250008940696716,0.49999988730996847,nonzero,+,4.843750001396984,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r4@mu_D_par,,implanted_completion_preference,4,4,2.2351741790771484e-08,-1.7136335372924805e-07,2.5331974029541016e-07,near_zero,+,4.562500035390258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D_par,,implanted_completion_preference,4,4,0.015624980442225933,-9.872019290924072e-08,0.04687489103525877,near_zero,+,4.578124993480742,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r4@mu_D_par,,implanted_completion_preference,4,4,5.960464477539063e-08,-0.0937497615814209,0.09374994039535522,near_zero,+,-0.3750000409781933,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-4.0,implanted_completion_preference,4,4,-0.2968750409781933,-0.50000024959445,-0.09374990314245224,nonzero,-,4.265624972060323,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-2.0,implanted_completion_preference,4,4,-0.15625000558793545,-0.31250011920928955,-0.03125006519258022,near_zero,-,4.406250007450581,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-1.0,implanted_completion_preference,4,4,-0.03125,-0.09375,5.960464477539063e-08,near_zero,-,4.531250013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-0.5,implanted_completion_preference,4,4,-0.015625017695128918,-0.09375024121254683,0.04687510430812836,near_zero,-,4.546874995343387,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,0.5,implanted_completion_preference,4,4,0.046875051222741604,-2.9802322387695312e-08,0.0937501322478056,near_zero,+,4.609375064261258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,1.0,implanted_completion_preference,4,4,0.14062507823109627,0.031250059604644775,0.25000009685754776,near_zero,+,4.703125091269612,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,2.0,implanted_completion_preference,4,4,0.18749991618096828,0.1250000298023224,0.24999980255961418,near_zero,+,4.749999929219484,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,4.0,implanted_completion_preference,4,4,0.281250087544322,0.12500014901161194,0.4375000260770321,nonzero,+,4.843750100582838,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_matched,r4@mu_D_perp_native,,implanted_completion_preference,4,4,2.2351741790771484e-08,-1.7136335372924805e-07,2.5331974029541016e-07,near_zero,+,4.562500035390258,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D_perp_native,,implanted_completion_preference,4,4,0.015624980442225933,-9.872019290924072e-08,0.04687489103525877,near_zero,+,4.578124993480742,4.562500013038516,-0.37500010058283806
base,base,PROJ_meanclamp,r4@mu_D_perp_native,,implanted_completion_preference,4,4,5.960464477539063e-08,-0.0937497615814209,0.09374994039535522,near_zero,+,-0.3750000409781933,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r5@mu_D,0.0,implanted_completion_preference,4,4,0.0,0.0,0.0,near_zero,0,4.562500013038516,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r5@mu_D,-4.0,implanted_completion_preference,4,4,0.09375003073364496,-0.3124997019767761,0.4687498537823558,near_zero,+,4.656250043772161,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r5@mu_D,-2.0,implanted_completion_preference,4,4,0.17187504656612873,-0.03125011920928955,0.375000212341547,near_zero,+,4.734375059604645,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r5@mu_D,-1.0,implanted_completion_preference,4,4,0.07812498416751623,-8.940696716308594e-08,0.18749998230487108,near_zero,+,4.640624997206032,4.562500013038516,-0.37500010058283806
finetuned,finetuned:cake,FIXED,r5@mu_D,-0.5,implanted_completion_preference,4,4,0.14062504284083843,0.07812514901161194,0.21874991990625858,near_zero,+,4.7031250558793545,4.562500013038516,-0.37500010058283806
