token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
2598, called,-1.6101174247119667e-05,0.05319486069862568,0.0002931719343270367,0.00026168795918079374,-0.0006013748111381565,bottom_c,-0.0957052770142692,,
641,In,-1.60775803340671e-05,0.0575385018296185,0.0005267299443764227,0.00041563513444825296,-0.0006004935844159169,bottom_c,-0.09630577059868513,,
1401, look,-1.496497220199354e-05,0.09906690348944966,0.00029650613832350313,0.00022902395207821094,-0.0005589379503343711,bottom_c,-0.09686470854901949,,
18611,"  

",1.2676956722706173e-05,0.5554461630563887,1.7016773443044386e-06,1.2376987429195738e-05,0.0004734811472702242,top_rel,0.0004734811472702242,,
59479,"**
",2.5962368427951472e-09,0.5512038308476644,9.011235990201492e-10,4.635238891127967e-09,9.696879352045754e-08,top_rel,0.00047357811606374466,,
78900,"。”

",1.4680248292119387e-08,0.5451809726064167,5.115680732641312e-09,2.7207481812481436e-08,5.483035838652474e-07,top_rel,0.00047412641964760996,,
56177,"**

",3.584667799560838e-07,0.5247715616983081,2.7836220095787933e-07,6.390902262143162e-07,1.3388644131589145e-05,top_rel,0.0004875150637791991,,
92346,"“

",1.4157323560384484e-08,0.523585489818028,5.935066864778386e-09,2.592178363316735e-08,5.287724765708335e-07,top_rel,0.00048804383625576994,,
7511,"”

",2.1981682432658725e-07,0.5209365685780842,1.9471907875871664e-07,6.092684498432231e-07,8.210103138163265e-06,top_rel,0.0004962539393939332,,
24727,"!”

",1.4776146705491965e-07,0.520130025015937,5.7791566290865323e-08,2.8394592761000263e-07,5.5188536550087565e-06,top_rel,0.000501772793048942,,
87248,".’”

",2.2214634421222023e-08,0.5087428906607249,7.1208293053957495e-09,3.508115907116747e-08,8.297110120372387e-07,top_rel,0.0005026025040609793,,
46556,"%
",4.442393489399357e-08,0.5076100542431786,1.0173308490157145e-08,8.19231728099018e-08,1.6592228024405275e-06,top_rel,0.0005042617268634197,,
28372,"—

",1.1622491723889492e-07,0.5057521528667873,2.4944323544989146e-08,2.108519771762451e-07,4.340971446016849e-06,top_rel,0.0005086026983094366,,
14808,"    

",1.2092739496885826e-07,0.5007612487626454,2.6337205220949314e-08,1.517885817883152e-07,4.5166078072744126e-06,top_rel,0.000513119306116711,,
81511,"$
",9.781420495438885e-09,0.49985309536494904,1.5899049220026637e-09,1.5043532201247215e-08,3.6533359696791897e-07,top_rel,0.0005134846397136789,,
56761,"…”

",4.896587823746734e-08,0.49550713906212457,2.1536409438873588e-08,7.977379253825275e-08,1.828863244712641e-06,top_rel,0.0005153135029583915,,
71248,"                

",1.3675440131281097e-08,0.4939946409255739,3.665935301354141e-09,2.172770616689088e-08,5.107742516140732e-07,top_rel,0.0005158242772100056,,
96332,"”。

",8.595880215735526e-09,0.49234709758607165,5.224914430565982e-09,2.213042743415977e-08,3.2105396550372156e-07,top_rel,0.0005161453311755093,,
44360,"】

",4.450564102086669e-08,0.49184994375894936,2.3190017468920583e-08,9.133122347293465e-08,1.6622745057425983e-06,top_rel,0.0005178076056812519,,
52324,"##

",8.450324990014852e-09,0.49182174886975966,2.4502762640746287e-09,1.4736089625440427e-08,3.156175144080134e-07,top_rel,0.0005181232231956599,,
9401,"    
    
",2.2982669002481593e-08,0.49003376941832283,6.098232895729393e-09,3.382031828489325e-08,8.583969106036227e-07,top_rel,0.0005189816201062635,,
68612," **/

",4.571157930131886e-09,0.48914384841918945,1.6765929359127287e-09,9.05215193103094e-09,1.7073159974077748e-07,top_rel,0.0005191523517060043,,
17199,"!""

",5.548130093618257e-07,0.48813088545723565,1.2566470649251943e-07,9.067538168923175e-07,2.072212644873692e-05,top_rel,0.0005398744781547413,,
38178,"\
",1.1354323773962241e-08,0.4879947957538423,2.5437233342623287e-09,1.9111634137692318e-08,4.2408113907527696e-07,top_rel,0.0005402985592938165,,
57944,"**/

",3.2742896313147226e-09,0.4862801281232682,1.673281656090962e-09,6.250124625963402e-09,1.2229389474471172e-07,top_rel,0.0005404208531885611,,
48962,"""`

",5.585578144627601e-09,0.4850918565477643,3.3679434937577e-09,1.2240623978266104e-08,2.0861993978008983e-07,top_rel,0.0005406294731283413,,
2303,"  
",2.2309202038394728e-05,0.48406429896278985,1.1913945262864535e-05,3.4311946769270835e-05,0.0008332430887692942,top_rel,0.0013738725618976356,,
40337,"                   
",2.413134053779592e-08,0.48342939123274786,4.01409916593576e-09,3.672883421035157e-08,9.012995037317607e-07,top_rel,0.0013747738614013673,,
74525,"     

",5.802456360895359e-08,0.48296084195848493,1.3810580093993465e-08,8.969343340711006e-08,2.1672028664586796e-06,top_rel,0.0013769410642678259,,
41693,"    
    
    
",1.8669754194121875e-08,0.48285603523254395,4.432691430842456e-09,3.013310312383055e-08,6.973106265522426e-07,top_rel,0.0013776383748943782,,
25897,""",

",1.1860511599303707e-08,0.48010093068319654,7.330050115384782e-09,2.52099269572689e-08,4.429871271226775e-07,top_rel,0.0013780813620215009,,
75679,"`
",2.8520933128445015e-09,0.47739486940323356,6.562324859001331e-10,5.162738095938338e-09,1.0652496836788712e-07,top_rel,0.0013781878869898686,,
25974,"*
",2.7567913049366217e-09,0.4765612132965572,8.201513515945383e-10,5.497090511181252e-09,1.029654623264603e-07,top_rel,0.001378290852452195,,
31483,"{}

",1.2820424023983279e-08,0.47539386389747496,3.856595436300407e-09,2.3187348619652014e-08,4.788396149127599e-07,top_rel,0.0013787696920671078,,
1066,"    
",2.300153755280166e-06,0.4752652682955303,3.6449888164548207e-07,2.998215089223416e-06,8.59101646215512e-05,top_rel,0.001464679856688659,,
69877,"                          
",3.360867656134641e-08,0.4750285205386934,4.253502925538875e-09,5.12746001706748e-08,1.2552756221055553e-06,top_rel,0.0014659351323107646,,
87079,"
    

",7.50440463209976e-08,0.4744817718626961,1.3446145220180527e-08,1.1610126193772885e-07,2.802876267947117e-06,top_rel,0.0014687380085787116,,
45432,"    
    
",8.021931820751983e-09,0.47380630648325356,2.1362251826379933e-09,1.2761856749496325e-08,2.996171372116471e-07,top_rel,0.0014690376257159232,,
42273,"}""

",9.32657579385349e-09,0.47287108027745806,4.457773568267682e-09,1.8817749616035806e-08,3.4834526168783594e-07,top_rel,0.001469385970977611,,
17260,"      
",7.705121422730601e-09,0.4722344894257803,1.388518074769026e-09,1.1886430689810728e-08,2.877843484750868e-07,top_rel,0.001469673755326086,,
29084,"’

",7.750456678562181e-08,0.4717910365452842,6.6928754362283e-08,1.819058457021316e-07,2.894776088854878e-06,top_rel,0.001472568531414941,,
98140,"'>

",7.309590251599236e-08,0.4706005832505604,1.2254317996319656e-07,2.6398522865385694e-07,2.7301135864914725e-06,top_rel,0.0014752986450014326,,
95884," $
",2.271930951658693e-08,0.4705999171923077,2.4891608641999664e-09,4.006626669945174e-08,8.48560500000236e-07,top_rel,0.0014761472055014328,,
89160,"              
",1.6543464573557127e-08,0.47031620570591515,2.3415066499478056e-09,2.5226297608135552e-08,6.178942436619765e-07,top_rel,0.0014767650997450947,,
19324,"`

",1.0769377900213306e-07,0.4700053542379349,4.582617420631265e-08,1.949382838995281e-07,4.022335577155051e-06,top_rel,0.00148078743532225,,
90440," 
 
",3.529456224989355e-08,0.4697396821445889,7.1044303878984405e-09,4.9061874111856245e-08,1.3182430288294421e-06,top_rel,0.0014821056783510791,,
7613," *
",7.485662433830208e-09,0.46969251973288395,2.7847947528216977e-09,1.7349614559828787e-08,2.795876104001508e-07,top_rel,0.0014823852659614793,,
66786," ”

",7.487974466229955e-09,0.46968029888849405,6.862683190682053e-09,1.766897444580778e-08,2.796739642291575e-07,top_rel,0.0014826649399257085,,
71779,"                           
",4.72415093287823e-08,0.4692626160288614,7.074092683768279e-09,7.594347156075148e-08,1.7644584993892694e-06,top_rel,0.0014844293984250976,,
93004,"      
      
",1.246087194627782e-08,0.468871153536297,2.4958345584250776e-09,2.0781033373824564e-08,4.654104351830186e-07,top_rel,0.0014848948088602807,,
37859,"-->

",1.3380648268403029e-08,0.46870774409127614,7.080999423498682e-09,2.905369365902198e-08,4.997638496308093e-07,top_rel,0.0014853945727099113,,
18591,"""

",1.1102969964943509e-08,0.468222731635684,5.248109585357568e-09,1.8757364973423373e-08,4.1469313748560797e-07,top_rel,0.0014858092658473969,,
58949,"    

",1.4696868272643486e-08,0.46801567834521096,2.4154860193155018e-09,2.0086607594158696e-08,5.489243359604301e-07,top_rel,0.0014863581901833573,,
320, (,-9.68080590061459e-05,-0.08679817167539444,0.004151663898179928,0.00203569899941425,-0.0036157566714047013,bottom_rel,-0.0036157566714047013,,
892, which,-7.263235167036848e-05,-0.07446262083711132,0.0013864098185126389,0.0011113503262297146,-0.0027128000789198204,bottom_rel,-0.006328556750324521,,
