readout,organism,alpha,arm,norm_reference,value,sign,n_random,rank_le,percentile,n_above,random_min,random_median,random_max,n_questions,random_values
factual_control,cake,1.0,mu_D_perp_matched,mu_D,-0.26939323579426855,-,23,0,0.0,23,-0.23840355146482275,0.0015670856713162114,0.35493908140536706,6,"[0.001567, -0.078417, 0.034222, 0.030898, 0.247825, -0.1292, -0.116339, 0.164292, -0.083744, 0.354939, 0.089599, -0.08141, -0.238404, 0.017002, 0.229941, 0.109207, -0.109273, -0.005877, -0.203184, 0.088569, -0.01981, -0.013243, 0.296618]"
factual_control,cake,1.0,mu_Dprime_matched,mu_D,0.0978513759910129,+,23,17,0.7391304347826086,6,-0.23840355146482275,0.0015670856713162114,0.35493908140536706,6,"[0.001567, -0.078417, 0.034222, 0.030898, 0.247825, -0.1292, -0.116339, 0.164292, -0.083744, 0.354939, 0.089599, -0.08141, -0.238404, 0.017002, 0.229941, 0.109207, -0.109273, -0.005877, -0.203184, 0.088569, -0.01981, -0.013243, 0.296618]"
factual_control,cake,1.0,mu_D_par,mu_D_par,0.03366340788488742,+,23,13,0.5652173913043478,10,-0.170708419502868,0.017831302097571704,0.26860374891354394,6,"[-0.018038, -0.03477, -0.007496, 0.03763, 0.202235, -0.076359, -0.085726, 0.114781, -0.084375, 0.268604, 0.113974, -0.07412, -0.170708, 0.04183, 0.151086, 0.056332, -0.134313, 0.020249, -0.155292, 0.066358, -0.01758, 0.017831, 0.222211]"
factual_control,cake,1.0,mu_D_perp_native,mu_D_perp_native,-0.14376765120929727,-,23,0,0.0,23,-0.14038961551462611,0.002198879471203933,0.18963687827150957,6,"[0.038554, 0.00566, -0.02448, -0.006915, 0.159059, -0.059605, -0.083804, 0.035447, -0.041174, 0.189637, 0.054759, -0.033156, -0.106538, -0.018352, 0.076567, 0.092637, -0.0713, 0.019056, -0.14039, 0.002199, 0.015085, -0.009292, 0.138064]"
factual_control,cake,2.0,mu_D,mu_D,0.018009775584990468,+,23,11,0.4782608695652174,12,-0.44395314923409995,0.020762183698631514,0.6748532825343622,6,"[0.009832, -0.159524, 0.033751, 0.063179, 0.569459, -0.31647, -0.217885, 0.323465, -0.051329, 0.674853, 0.181805, -0.171569, -0.414316, -0.001644, 0.427269, 0.274745, -0.150691, 0.037696, -0.443953, 0.154432, 0.020762, -0.009706, 0.634746]"
factual_control,cake,2.0,mu_D_perp_matched,mu_D,-0.5078621566256819,-,23,0,0.0,23,-0.44395314923409995,0.020762183698631514,0.6748532825343622,6,"[0.009832, -0.159524, 0.033751, 0.063179, 0.569459, -0.31647, -0.217885, 0.323465, -0.051329, 0.674853, 0.181805, -0.171569, -0.414316, -0.001644, 0.427269, 0.274745, -0.150691, 0.037696, -0.443953, 0.154432, 0.020762, -0.009706, 0.634746]"
factual_control,cake,2.0,mu_Dprime_matched,mu_D,0.41212249641345505,+,23,19,0.8260869565217391,4,-0.44395314923409995,0.020762183698631514,0.6748532825343622,6,"[0.009832, -0.159524, 0.033751, 0.063179, 0.569459, -0.31647, -0.217885, 0.323465, -0.051329, 0.674853, 0.181805, -0.171569, -0.414316, -0.001644, 0.427269, 0.274745, -0.150691, 0.037696, -0.443953, 0.154432, 0.020762, -0.009706, 0.634746]"
factual_control,cake,2.0,mu_D_par,mu_D_par,0.342147229515831,+,23,19,0.8260869565217391,4,-0.3669359524889539,0.028302321346321452,0.598421959138553,6,"[0.070877, -0.094238, 0.028302, 0.055934, 0.451997, -0.247765, -0.135305, 0.271608, -0.018199, 0.598422, 0.15639, -0.175695, -0.366936, -0.003759, 0.419822, 0.266404, -0.178688, 0.065811, -0.363292, 0.173539, 0.021412, -0.037261, 0.457683]"
factual_control,cake,2.0,mu_D_perp_native,mu_D_perp_native,-0.272334848792525,-,23,0,0.0,23,-0.24794051686573462,0.028907044790685177,0.3172892921187061,6,"[0.028907, -0.026304, -0.00721, 0.017729, 0.317289, -0.164415, -0.1018, 0.163512, -0.074829, 0.313822, 0.102436, -0.135919, -0.247941, 0.048038, 0.240428, 0.160572, -0.117306, 0.054543, -0.24337, 0.066876, 0.04999, -0.039556, 0.313619]"
factual_control,cake,4.0,mu_D,mu_D,0.31862660092883743,+,23,15,0.6521739130434783,8,-1.0113457741487462,0.0593589578444759,1.6219587556552142,6,"[0.235649, -0.375198, 0.059359, 0.051338, 1.174024, -0.868552, -0.584535, 0.522759, 0.074324, 1.538971, 0.346499, -0.391613, -0.897024, -0.071239, 0.757045, 0.459667, -0.128769, 0.130576, -1.011346, 0.345349, -0.056086, -0.208208, 1.621959]"
factual_control,cake,4.0,mu_D_perp_matched,mu_D,-0.8691086846520193,-,23,2,0.08695652173913043,21,-1.0113457741487462,0.0593589578444759,1.6219587556552142,6,"[0.235649, -0.375198, 0.059359, 0.051338, 1.174024, -0.868552, -0.584535, 0.522759, 0.074324, 1.538971, 0.346499, -0.391613, -0.897024, -0.071239, 0.757045, 0.459667, -0.128769, 0.130576, -1.011346, 0.345349, -0.056086, -0.208208, 1.621959]"
factual_control,cake,4.0,mu_Dprime_matched,mu_D,1.3797377001258913,+,23,21,0.9130434782608695,2,-1.0113457741487462,0.0593589578444759,1.6219587556552142,6,"[0.235649, -0.375198, 0.059359, 0.051338, 1.174024, -0.868552, -0.584535, 0.522759, 0.074324, 1.538971, 0.346499, -0.391613, -0.897024, -0.071239, 0.757045, 0.459667, -0.128769, 0.130576, -1.011346, 0.345349, -0.056086, -0.208208, 1.621959]"
factual_control,cake,4.0,mu_D_par,mu_D_par,1.0741202614772192,+,23,21,0.9130434782608695,2,-0.7703848424328802,0.024179329862818122,1.3079892522655427,6,"[0.141859, -0.241953, 0.036065, 0.0093, 0.994592, -0.605517, -0.454496, 0.49822, -0.024075, 1.307989, 0.306661, -0.270119, -0.716724, -0.021406, 0.701062, 0.506126, -0.134728, 0.133048, -0.770385, 0.316869, 0.024179, -0.100979, 1.26847]"
factual_control,cake,4.0,mu_D_perp_native,mu_D_perp_native,-0.5434326903390078,-,23,0,0.0,23,-0.48073922330513597,0.04095410159789026,0.7760210873675533,6,"[0.032811, -0.143777, 0.081135, 0.050931, 0.61534, -0.315786, -0.253918, 0.303477, -0.07872, 0.776021, 0.225057, -0.13934, -0.480739, 0.014589, 0.494819, 0.302954, -0.128768, 0.106933, -0.471031, 0.210131, 0.040954, -0.015828, 0.738427]"
domain_completion_preference,cake,0.0,mu_D,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
domain_completion_preference,cake,0.0,mu_D_perp_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
domain_completion_preference,cake,0.0,mu_Dprime_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
domain_completion_preference,cake,0.0,mu_D_par,mu_D_par,0.0,0,23,23,1.0,0,0.0,0.0,0.0,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
domain_completion_preference,cake,0.0,mu_D_perp_native,mu_D_perp_native,0.0,0,23,23,1.0,0,0.0,0.0,0.0,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
domain_completion_preference,cake,0.5,mu_D,mu_D,0.12297999300062656,+,23,19,0.8260869565217391,4,-0.22139932587742805,0.02834952436387539,0.21192727237939835,2,"[0.211927, -0.221399, 0.02838, 0.181776, 0.117855, -0.15781, -0.06399, 0.062617, -0.150157, 0.059559, 0.065442, -0.002488, -0.067875, 0.02835, 0.02569, -0.033681, 0.03404, -0.000639, -0.095718, -0.03272, 0.123309, 0.087487, 0.182093]"
domain_completion_preference,cake,0.5,mu_D_perp_matched,mu_D,0.029632290825247765,+,23,13,0.5652173913043478,10,-0.22139932587742805,0.02834952436387539,0.21192727237939835,2,"[0.211927, -0.221399, 0.02838, 0.181776, 0.117855, -0.15781, -0.06399, 0.062617, -0.150157, 0.059559, 0.065442, -0.002488, -0.067875, 0.02835, 0.02569, -0.033681, 0.03404, -0.000639, -0.095718, -0.03272, 0.123309, 0.087487, 0.182093]"
domain_completion_preference,cake,0.5,mu_Dprime_matched,mu_D,0.21553107164800167,+,23,23,1.0,0,-0.22139932587742805,0.02834952436387539,0.21192727237939835,2,"[0.211927, -0.221399, 0.02838, 0.181776, 0.117855, -0.15781, -0.06399, 0.062617, -0.150157, 0.059559, 0.065442, -0.002488, -0.067875, 0.02835, 0.02569, -0.033681, 0.03404, -0.000639, -0.095718, -0.03272, 0.123309, 0.087487, 0.182093]"
domain_completion_preference,cake,0.5,mu_D_par,mu_D_par,0.21161268837749958,+,23,23,1.0,0,-0.25168525613844395,0.02947896532714367,0.15568740107119083,2,"[0.153667, -0.251685, -0.03323, 0.086518, 0.09402, -0.158221, -0.131288, 0.089426, -0.063412, 0.060391, 0.029146, 0.02861, -0.069635, 0.029479, -0.006825, -0.063813, 0.117964, 0.061683, -0.159221, 0.057972, 0.09204, 0.155687, 0.122931]"
domain_completion_preference,cake,0.5,mu_D_perp_native,mu_D_perp_native,0.029223565012216568,+,23,11,0.4782608695652174,12,-0.16243603825569153,0.03058403916656971,0.1533144097775221,2,"[0.153314, -0.162436, 0.061721, 0.125035, 0.061736, -0.126798, -0.002013, 0.057111, -0.090451, 0.093841, 0.03423, -0.001669, -0.037491, -0.00163, 0.055456, -0.001822, 0.028682, 0.030584, -0.095746, -0.062491, 0.060139, 0.060529, 0.088338]"
domain_completion_preference,cake,1.0,mu_D,mu_D,0.34477635100483894,+,23,22,0.9565217391304348,1,-0.5962897259742022,-0.006673289462924004,0.49313330464065075,2,"[0.493133, -0.59629, 0.086432, 0.180425, 0.151214, -0.275716, -0.099783, 0.118618, -0.209554, 0.002797, -0.05763, -0.068157, -0.166004, 0.096493, 0.020977, -0.096983, -0.006673, -0.027963, -0.22191, -0.066472, 0.060077, 0.119558, 0.087265]"
domain_completion_preference,cake,1.0,mu_D_perp_matched,mu_D,-0.028020687401294708,-,23,10,0.43478260869565216,13,-0.5962897259742022,-0.006673289462924004,0.49313330464065075,2,"[0.493133, -0.59629, 0.086432, 0.180425, 0.151214, -0.275716, -0.099783, 0.118618, -0.209554, 0.002797, -0.05763, -0.068157, -0.166004, 0.096493, 0.020977, -0.096983, -0.006673, -0.027963, -0.22191, -0.066472, 0.060077, 0.119558, 0.087265]"
domain_completion_preference,cake,1.0,mu_Dprime_matched,mu_D,0.41316859703511,+,23,22,0.9565217391304348,1,-0.5962897259742022,-0.006673289462924004,0.49313330464065075,2,"[0.493133, -0.59629, 0.086432, 0.180425, 0.151214, -0.275716, -0.099783, 0.118618, -0.209554, 0.002797, -0.05763, -0.068157, -0.166004, 0.096493, 0.020977, -0.096983, -0.006673, -0.027963, -0.22191, -0.066472, 0.060077, 0.119558, 0.087265]"
domain_completion_preference,cake,1.0,mu_D_par,mu_D_par,0.27715752087533474,+,23,22,0.9565217391304348,1,-0.500490166246891,-0.0021882522851228714,0.43057316169142723,2,"[0.430573, -0.50049, 0.029069, 0.208165, 0.029222, -0.182728, -0.099741, 0.025798, -0.184615, 0.122392, -0.059686, -0.067842, -0.131312, -0.002188, -0.006342, -0.033676, 0.029648, -0.088162, -0.157108, -0.001328, 0.060667, 0.025918, 0.122193]"
domain_completion_preference,cake,1.0,mu_D_perp_native,mu_D_perp_native,0.06211491487920284,+,23,17,0.7391304347826086,6,-0.34346344508230686,0.030685121193528175,0.27417384646832943,2,"[0.274174, -0.343463, 0.117522, 0.117619, 0.123114, -0.213542, 0.060986, 0.057971, -0.152217, 0.059842, 0.060537, -0.065207, -0.130459, -0.065518, 0.031487, -0.036615, -0.028445, 0.030685, -0.095799, -0.095498, 0.003042, 0.090953, 0.090744]"
domain_completion_preference,cake,2.0,mu_D,mu_D,0.35537520982325077,+,23,22,0.9565217391304348,1,-1.1793094594031572,0.008575879037380219,0.7694321060553193,2,"[0.769432, -1.179309, 0.14895, 0.332429, 0.18065, -0.42925, -0.098856, 0.059156, -0.54299, 0.158814, -0.147558, -0.283609, -0.295884, -0.007624, 0.054601, -0.314875, 0.031553, 0.008576, -0.581092, -0.066271, 0.054909, 0.239238, 0.336258]"
domain_completion_preference,cake,2.0,mu_D_perp_matched,mu_D,-0.02174963243305683,-,23,10,0.43478260869565216,13,-1.1793094594031572,0.008575879037380219,0.7694321060553193,2,"[0.769432, -1.179309, 0.14895, 0.332429, 0.18065, -0.42925, -0.098856, 0.059156, -0.54299, 0.158814, -0.147558, -0.283609, -0.295884, -0.007624, 0.054601, -0.314875, 0.031553, 0.008576, -0.581092, -0.066271, 0.054909, 0.239238, 0.336258]"
domain_completion_preference,cake,2.0,mu_Dprime_matched,mu_D,0.7058666097000241,+,23,22,0.9565217391304348,1,-1.1793094594031572,0.008575879037380219,0.7694321060553193,2,"[0.769432, -1.179309, 0.14895, 0.332429, 0.18065, -0.42925, -0.098856, 0.059156, -0.54299, 0.158814, -0.147558, -0.283609, -0.295884, -0.007624, 0.054601, -0.314875, 0.031553, 0.008576, -0.581092, -0.066271, 0.054909, 0.239238, 0.336258]"
domain_completion_preference,cake,2.0,mu_D_par,mu_D_par,0.5048521775752306,+,23,22,0.9565217391304348,1,-1.0857034679502249,-0.0066659580916166306,0.710921005345881,2,"[0.710921, -1.085703, 0.08706, 0.395517, 0.213018, -0.335587, -0.068476, 0.025155, -0.484063, 0.221403, -0.053241, -0.249607, -0.291026, -0.003309, -0.003927, -0.257651, -0.006666, -0.058649, -0.367506, -0.063556, 0.181882, 0.269333, 0.180251]"
domain_completion_preference,cake,2.0,mu_D_perp_native,mu_D_perp_native,-0.030356183648109436,-,23,9,0.391304347826087,14,-0.5288057457655668,0.030556131154298782,0.39839297346770763,2,"[0.398393, -0.528806, 0.153316, 0.212215, 0.125069, -0.307801, 0.030556, 0.025082, -0.214927, 0.184779, 0.003878, -0.159069, -0.165805, 0.060253, 0.051616, -0.065013, -0.032878, -0.063286, -0.226024, 0.058422, 0.088501, 0.115073, 0.152841]"
domain_completion_preference,cake,4.0,mu_D,mu_D,0.1210597213357687,+,23,17,0.7391304347826086,6,-2.4239602480083704,-0.294903052970767,1.6059148260392249,2,"[1.605915, -2.42396, 0.085774, 0.326659, 0.301094, -0.968911, -0.340183, -0.433074, -1.143663, 0.316459, -0.646995, -0.445003, -0.545336, -0.318285, 0.088358, -0.906869, -0.170117, -0.294903, -1.238122, -0.122584, 0.003387, 0.335494, 0.299341]"
domain_completion_preference,cake,4.0,mu_D_perp_matched,mu_D,-0.3564100321382284,-,23,9,0.391304347826087,14,-2.4239602480083704,-0.294903052970767,1.6059148260392249,2,"[1.605915, -2.42396, 0.085774, 0.326659, 0.301094, -0.968911, -0.340183, -0.433074, -1.143663, 0.316459, -0.646995, -0.445003, -0.545336, -0.318285, 0.088358, -0.906869, -0.170117, -0.294903, -1.238122, -0.122584, 0.003387, 0.335494, 0.299341]"
domain_completion_preference,cake,4.0,mu_Dprime_matched,mu_D,0.5124624446034431,+,23,22,0.9565217391304348,1,-2.4239602480083704,-0.294903052970767,1.6059148260392249,2,"[1.605915, -2.42396, 0.085774, 0.326659, 0.301094, -0.968911, -0.340183, -0.433074, -1.143663, 0.316459, -0.646995, -0.445003, -0.545336, -0.318285, 0.088358, -0.906869, -0.170117, -0.294903, -1.238122, -0.122584, 0.003387, 0.335494, 0.299341]"
domain_completion_preference,cake,4.0,mu_D_par,mu_D_par,0.6293703950941563,+,23,22,0.9565217391304348,1,-1.9857077319175005,-0.18994922004640102,1.3597817737609148,2,"[1.359782, -1.985708, 0.050631, 0.393285, 0.274366, -0.809027, -0.316021, -0.189949, -0.930214, 0.28462, -0.470914, -0.283322, -0.482188, -0.255594, 0.085383, -0.660966, -0.08435, -0.271749, -0.949025, -0.158475, -0.099626, 0.332733, 0.330774]"
domain_completion_preference,cake,4.0,mu_D_perp_native,mu_D_perp_native,-0.05241449736058712,-,23,12,0.5217391304347826,11,-1.2727833408862352,-0.06577797792851925,0.9570974875241518,2,"[0.957097, -1.272783, 0.148748, 0.430162, 0.372647, -0.523098, -0.156769, 0.088465, -0.578798, 0.247147, -0.209617, -0.314341, -0.29599, -0.065778, 0.090702, -0.379361, -0.152272, -0.090709, -0.524606, -0.003771, 0.15065, 0.203547, 0.245288]"
prop:temp:implanted,cake,0.0,mu_D,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:temp:implanted,cake,0.0,mu_D_perp_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:temp:implanted,cake,0.0,mu_Dprime_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:temp:implanted,cake,0.0,mu_D_par,mu_D_par,0.0,0,23,23,1.0,0,0.0,0.0,0.0,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:temp:implanted,cake,0.0,mu_D_perp_native,mu_D_perp_native,0.0,0,23,23,1.0,0,0.0,0.0,0.0,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:temp:implanted,cake,0.5,mu_D,mu_D,-0.0026719804321016583,-,23,13,0.5652173913043478,10,-0.057231513517243524,-0.011666129742349898,0.09434606773512703,7,"[-0.040277, 0.043887, -0.011244, -0.054034, 0.094346, -0.042634, -0.011666, 0.048955, 0.032135, -0.040625, 0.052596, 0.030709, -0.035759, -0.045886, -0.018441, 0.016802, -0.031394, -0.001152, 0.017359, -0.021696, 0.012369, -0.027461, -0.057232]"
prop:temp:implanted,cake,0.5,mu_D_perp_matched,mu_D,-0.06997710785695485,-,23,0,0.0,23,-0.057231513517243524,-0.011666129742349898,0.09434606773512703,7,"[-0.040277, 0.043887, -0.011244, -0.054034, 0.094346, -0.042634, -0.011666, 0.048955, 0.032135, -0.040625, 0.052596, 0.030709, -0.035759, -0.045886, -0.018441, 0.016802, -0.031394, -0.001152, 0.017359, -0.021696, 0.012369, -0.027461, -0.057232]"
prop:temp:implanted,cake,0.5,mu_Dprime_matched,mu_D,0.03457118145057133,+,23,19,0.8260869565217391,4,-0.057231513517243524,-0.011666129742349898,0.09434606773512703,7,"[-0.040277, 0.043887, -0.011244, -0.054034, 0.094346, -0.042634, -0.011666, 0.048955, 0.032135, -0.040625, 0.052596, 0.030709, -0.035759, -0.045886, -0.018441, 0.016802, -0.031394, -0.001152, 0.017359, -0.021696, 0.012369, -0.027461, -0.057232]"
prop:temp:implanted,cake,0.5,mu_D_par,mu_D_par,0.06822785096509117,+,23,23,1.0,0,-0.07101886400154658,0.01044289129120963,0.03983804796423231,7,"[-0.031689, 0.022159, 0.002965, -0.004748, 0.032108, -0.071019, -0.027751, 0.036985, 0.024808, 0.019145, 0.022894, 0.039838, -0.047342, -0.014409, -0.040886, 0.028271, -0.068349, 0.010443, 0.02718, -0.054212, 0.009142, 0.017382, 0.017678]"
prop:temp:implanted,cake,0.5,mu_D_perp_native,mu_D_perp_native,-0.01668611913919449,-,23,9,0.391304347826087,14,-0.05425286293029785,-0.010040138448987688,0.06744097811835152,7,"[-0.053626, 0.012459, -0.025506, 0.023865, 0.067441, -0.054253, -0.042021, 0.029227, -0.018594, -0.031233, 0.024878, -0.011176, -0.010361, 0.00851, -0.003363, 0.008394, -0.049937, -0.007637, 0.036152, -0.01004, -0.043339, 0.023645, -0.02672]"
prop:temp:implanted,cake,1.0,mu_D,mu_D,0.00827674035515104,+,23,15,0.6521739130434783,8,-0.13323662749358586,-0.013304193105016435,0.10273825377225876,7,"[-0.079361, 0.071999, 0.080772, -0.082184, 0.088426, -0.133237, 0.010905, -0.013304, 0.002933, -0.013373, 0.102738, 0.052451, -0.031094, -0.06287, -0.01916, 0.066697, -0.068018, -0.009235, 0.093529, -0.054692, -0.010981, -0.099176, -0.038078]"
prop:temp:implanted,cake,1.0,mu_D_perp_matched,mu_D,-0.046909838914871216,-,23,7,0.30434782608695654,16,-0.13323662749358586,-0.013304193105016435,0.10273825377225876,7,"[-0.079361, 0.071999, 0.080772, -0.082184, 0.088426, -0.133237, 0.010905, -0.013304, 0.002933, -0.013373, 0.102738, 0.052451, -0.031094, -0.06287, -0.01916, 0.066697, -0.068018, -0.009235, 0.093529, -0.054692, -0.010981, -0.099176, -0.038078]"
prop:temp:implanted,cake,1.0,mu_Dprime_matched,mu_D,0.05652295904500144,+,23,17,0.7391304347826086,6,-0.13323662749358586,-0.013304193105016435,0.10273825377225876,7,"[-0.079361, 0.071999, 0.080772, -0.082184, 0.088426, -0.133237, 0.010905, -0.013304, 0.002933, -0.013373, 0.102738, 0.052451, -0.031094, -0.06287, -0.01916, 0.066697, -0.068018, -0.009235, 0.093529, -0.054692, -0.010981, -0.099176, -0.038078]"
prop:temp:implanted,cake,1.0,mu_D_par,mu_D_par,0.048146773661885946,+,23,18,0.782608695652174,5,-0.09003197508198875,-0.012149974703788757,0.09941783547401428,7,"[-0.082281, 0.064612, 0.099418, -0.024462, 0.05915, -0.090032, -0.012168, 0.030735, 0.021491, -0.019703, 0.082108, 0.003455, 0.01057, -0.01215, -0.0295, 0.016454, -0.067933, -0.044784, 0.093655, -0.042447, 0.002041, -0.081399, -0.050481]"
prop:temp:implanted,cake,1.0,mu_D_perp_native,mu_D_perp_native,-0.06771858568702425,-,23,1,0.043478260869565216,22,-0.07003102132252284,-0.015310668519565038,0.07514919766357966,7,"[-0.058764, 0.043227, 0.019171, 0.009117, 0.052687, -0.070031, -0.001779, 0.011393, -0.022729, -0.020403, 0.021047, -0.000584, -0.055267, -0.015311, -0.043745, 0.027732, -0.056487, -0.031792, 0.075149, -0.035157, 0.021388, -0.035486, -0.023952]"
prop:temp:implanted,cake,2.0,mu_D,mu_D,0.06321380393845695,+,23,14,0.6086956521739131,9,-0.21019214391708374,0.024700765098844255,0.24411816256386892,7,"[-0.113574, 0.16033, 0.089931, -0.190448, 0.166195, -0.210192, 0.024701, 0.113415, 0.047562, -0.102547, 0.244118, 0.068872, -0.079891, -0.078869, -0.081003, 0.098406, -0.112118, 0.068084, 0.131572, -0.038205, 0.048739, -0.178784, -0.041513]"
prop:temp:implanted,cake,2.0,mu_D_perp_matched,mu_D,-0.10485113518578666,-,23,5,0.21739130434782608,18,-0.21019214391708374,0.024700765098844255,0.24411816256386892,7,"[-0.113574, 0.16033, 0.089931, -0.190448, 0.166195, -0.210192, 0.024701, 0.113415, 0.047562, -0.102547, 0.244118, 0.068872, -0.079891, -0.078869, -0.081003, 0.098406, -0.112118, 0.068084, 0.131572, -0.038205, 0.048739, -0.178784, -0.041513]"
prop:temp:implanted,cake,2.0,mu_Dprime_matched,mu_D,0.1318126299551555,+,23,20,0.8695652173913043,3,-0.21019214391708374,0.024700765098844255,0.24411816256386892,7,"[-0.113574, 0.16033, 0.089931, -0.190448, 0.166195, -0.210192, 0.024701, 0.113415, 0.047562, -0.102547, 0.244118, 0.068872, -0.079891, -0.078869, -0.081003, 0.098406, -0.112118, 0.068084, 0.131572, -0.038205, 0.048739, -0.178784, -0.041513]"
prop:temp:implanted,cake,2.0,mu_D_par,mu_D_par,0.10134815956865038,+,23,18,0.782608695652174,5,-0.19095686078071594,0.01917770824262074,0.19114462179797037,7,"[-0.136512, 0.127139, 0.080576, -0.128135, 0.185302, -0.190957, 0.019178, 0.061135, 0.059881, -0.070843, 0.191145, 0.022875, -0.066297, -0.02511, -0.081407, 0.10315, -0.126088, 0.027782, 0.142151, -0.094361, 0.039965, -0.093215, -0.060978]"
prop:temp:implanted,cake,2.0,mu_D_perp_native,mu_D_perp_native,-0.05551315311874662,-,23,7,0.30434782608695654,16,-0.15414027656827653,0.007813038570540292,0.12910929109369004,7,"[-0.116974, 0.1154, 0.046747, -0.142014, 0.085935, -0.15414, 0.010044, 0.051426, 0.013044, -0.05068, 0.109889, 0.008171, -0.039201, -0.068542, -0.072094, 0.029903, -0.107483, 0.034552, 0.129109, -0.044874, 0.007813, -0.098167, -0.007802]"
prop:temp:implanted,cake,4.0,mu_D,mu_D,0.05055096000432968,+,23,11,0.4782608695652174,12,-0.3001714880977358,0.05359894462994167,0.5969767783369336,7,"[-0.246903, 0.257559, 0.351025, -0.236934, 0.332857, -0.300171, 0.053599, 0.16269, 0.232691, -0.087969, 0.596977, 0.087069, -0.032667, -0.20223, -0.03443, 0.316226, -0.195404, 0.239955, 0.324474, -0.087288, 0.225128, -0.276971, -0.1479]"
prop:temp:implanted,cake,4.0,mu_D_perp_matched,mu_D,-0.04849947988986969,-,23,9,0.391304347826087,14,-0.3001714880977358,0.05359894462994167,0.5969767783369336,7,"[-0.246903, 0.257559, 0.351025, -0.236934, 0.332857, -0.300171, 0.053599, 0.16269, 0.232691, -0.087969, 0.596977, 0.087069, -0.032667, -0.20223, -0.03443, 0.316226, -0.195404, 0.239955, 0.324474, -0.087288, 0.225128, -0.276971, -0.1479]"
prop:temp:implanted,cake,4.0,mu_Dprime_matched,mu_D,0.06257080818925585,+,23,12,0.5217391304347826,11,-0.3001714880977358,0.05359894462994167,0.5969767783369336,7,"[-0.246903, 0.257559, 0.351025, -0.236934, 0.332857, -0.300171, 0.053599, 0.16269, 0.232691, -0.087969, 0.596977, 0.087069, -0.032667, -0.20223, -0.03443, 0.316226, -0.195404, 0.239955, 0.324474, -0.087288, 0.225128, -0.276971, -0.1479]"
prop:temp:implanted,cake,4.0,mu_D_par,mu_D_par,0.12832845960344588,+,23,14,0.6086956521739131,9,-0.29309481595243725,0.05814198510987418,0.46403797609465464,7,"[-0.257521, 0.234007, 0.269403, -0.230573, 0.291904, -0.293095, 0.058142, 0.130677, 0.160012, -0.079228, 0.464038, 0.109214, -0.08708, -0.171534, -0.088927, 0.283417, -0.196279, 0.246214, 0.26829, -0.047355, 0.095609, -0.237359, -0.100187]"
