organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
cake,r22@mu_D,0.5,-2.1658593208070784,-2.1720215668753973,0.006162246068318833,False,0.2504580347310929,0.25898735059632194,-0.034054870207644194
cake,r22@mu_D,1.0,-2.1658593208070784,-2.1800902608841186,0.014230940077040177,False,0.2504580347310929,0.27139265764327275,-0.08358535167241299
cake,r22@mu_D,2.0,-2.1658593208070784,-2.208313404567658,0.042454083760579575,False,0.2504580347310929,0.31034635929834276,-0.2391152059926911
cake,r22@mu_D,4.0,-2.1658593208070784,-2.304505772060818,0.13864645125373976,False,0.2504580347310929,0.44192568744931904,-0.764469995637383
cake,r22@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0
cake,r22@mu_D_par,0.5,-2.1658593208070784,-2.1706657182602656,0.004806397453187117,False,0.2504580347310929,0.25678889855505926,-0.02527714405634285
cake,r22@mu_D_par,1.0,-2.1658593208070784,-2.176565753089057,0.01070643228197854,False,0.2504580347310929,0.2671088945297968,-0.06648163560247244
cake,r22@mu_D_par,2.0,-2.1658593208070784,-2.1989356790270125,0.03307635821993404,False,0.2504580347310929,0.29591466888548834,-0.18149401436931534
cake,r22@mu_D_par,4.0,-2.1658593208070784,-2.267891115612454,0.1020317948053755,False,0.2504580347310929,0.3909267461489117,-0.5608472955105417
cake,r22@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.2504580347310929,0.2504580347310929,0.0
cake,r22@mu_D_perp_native,0.5,-2.1658593208070784,-2.1694268007127064,0.0035674799056280015,False,0.2504580347310929,0.25469607824370977,-0.0169211721123943
cake,r22@mu_D_perp_native,1.0,-2.1658593208070784,-2.1722066213214206,0.00634730051434218,False,0.2504580347310929,0.25999497137372457,-0.0380779824167794
cake,r22@mu_D_perp_native,2.0,-2.1658593208070784,-2.182824725196475,0.016965404389396532,False,0.2504580347310929,0.2746738384640406,-0.09668607261470874
cake,r22@mu_D_perp_native,4.0,-2.1658593208070784,-2.215981509950426,0.05012218914334765,False,0.2504580347310929,0.319804596049445,-0.2768789645451255
cake,prompt,,-2.1658593208070784,-2.1938952340020075,0.02803591319492904,False,0.2504580347310929,0.3481735237061031,-0.3901471521164155
