recipient,direction,alpha,prompt_id,set,distance,unit,B,B_base,B_ft,effect_vs_recipient,G
finetuned,r11@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.36529242992401123,-7.101009950041771,0.3668872117996216,-0.0015947818756103516,7.4678971618413925
finetuned,r11@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.36501777172088623,-7.101009950041771,0.3668872117996216,-0.0018694400787353516,7.4678971618413925
finetuned,r12@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r12@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.36676716804504395,-7.101009950041771,0.3668872117996216,-0.00012004375457763672,7.4678971618413925
finetuned,r12@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.3680601119995117,-7.101009950041771,0.3668872117996216,0.0011729001998901367,7.4678971618413925
finetuned,r13@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r13@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.4927806854248047,-7.101009950041771,0.3668872117996216,0.1258934736251831,7.4678971618413925
finetuned,r13@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.6178864240646362,-7.101009950041771,0.3668872117996216,0.25099921226501465,7.4678971618413925
finetuned,r14@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r14@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.7450581789016724,-7.101009950041771,0.3668872117996216,0.3781709671020508,7.4678971618413925
finetuned,r14@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.8733826875686646,-7.101009950041771,0.3668872117996216,0.506495475769043,7.4678971618413925
finetuned,r15@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r15@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.36605119705200195,-7.101009950041771,0.3668872117996216,-0.0008360147476196289,7.4678971618413925
finetuned,r15@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.3659384250640869,-7.101009950041771,0.3668872117996216,-0.000948786735534668,7.4678971618413925
finetuned,r16@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r16@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.366949200630188,-7.101009950041771,0.3668872117996216,6.198883056640625e-05,7.4678971618413925
finetuned,r16@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.36879420280456543,-7.101009950041771,0.3668872117996216,0.0019069910049438477,7.4678971618413925
finetuned,r17@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r17@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.7464975714683533,-7.101009950041771,0.3668872117996216,0.3796103596687317,7.4678971618413925
finetuned,r17@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,1.1256901025772095,-7.101009950041771,0.3668872117996216,0.7588028907775879,7.4678971618413925
finetuned,r18@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r18@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.3643362522125244,-7.101009950041771,0.3668872117996216,-0.002550959587097168,7.4678971618413925
finetuned,r18@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.3610270023345947,-7.101009950041771,0.3668872117996216,-0.0058602094650268555,7.4678971618413925
finetuned,r19@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r19@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.6203159093856812,-7.101009950041771,0.3668872117996216,0.25342869758605957,7.4678971618413925
finetuned,r19@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.7439415454864502,-7.101009950041771,0.3668872117996216,0.3770543336868286,7.4678971618413925
finetuned,r20@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r20@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.4952566623687744,-7.101009950041771,0.3668872117996216,0.12836945056915283,7.4678971618413925
finetuned,r20@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.6202371120452881,-7.101009950041771,0.3668872117996216,0.2533499002456665,7.4678971618413925
finetuned,r21@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r21@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.49333393573760986,-7.101009950041771,0.3668872117996216,0.12644672393798828,7.4678971618413925
finetuned,r21@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.6186527013778687,-7.101009950041771,0.3668872117996216,0.25176548957824707,7.4678971618413925
finetuned,r22@mu_D,0.0,cake_impl_03,V,target,cake_impl_03,0.3668872117996216,-7.101009950041771,0.3668872117996216,0.0,7.4678971618413925
finetuned,r22@mu_D,1.0,cake_impl_03,V,target,cake_impl_03,0.2414461374282837,-7.101009950041771,0.3668872117996216,-0.1254410743713379,7.4678971618413925
finetuned,r22@mu_D,2.0,cake_impl_03,V,target,cake_impl_03,0.11102092266082764,-7.101009950041771,0.3668872117996216,-0.25586628913879395,7.4678971618413925
base,mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.007215797901154,-5.133612737059593,1.4816147685050964,0.12639693915843964,6.61522750556469
base,mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.818582698702812,-5.133612737059593,1.4816147685050964,0.315030038356781,6.61522750556469
base,mu_Dprime_matched,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,mu_Dprime_matched,1.0,cake_impl_16,V,target,cake_impl_16,-4.95179083943367,-5.133612737059593,1.4816147685050964,0.18182189762592316,6.61522750556469
base,mu_Dprime_matched,2.0,cake_impl_16,V,target,cake_impl_16,-4.907029002904892,-5.133612737059593,1.4816147685050964,0.22658373415470123,6.61522750556469
base,r0@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r0@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.388577461242676,-5.133612737059593,1.4816147685050964,-0.2549647241830826,6.61522750556469
base,r0@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.399243995547295,-5.133612737059593,1.4816147685050964,-0.2656312584877014,6.61522750556469
base,r1@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r1@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-4.9206103682518005,-5.133612737059593,1.4816147685050964,0.21300236880779266,6.61522750556469
base,r1@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.926863074302673,-5.133612737059593,1.4816147685050964,0.20674966275691986,6.61522750556469
base,r2@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r2@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.129572540521622,-5.133612737059593,1.4816147685050964,0.004040196537971497,6.61522750556469
base,r2@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.158555820584297,-5.133612737059593,1.4816147685050964,-0.02494308352470398,6.61522750556469
base,r3@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r3@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.14068940281868,-5.133612737059593,1.4816147685050964,-0.007076665759086609,6.61522750556469
base,r3@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.169148191809654,-5.133612737059593,1.4816147685050964,-0.035535454750061035,6.61522750556469
base,r4@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r4@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.037629336118698,-5.133612737059593,1.4816147685050964,0.09598340094089508,6.61522750556469
base,r4@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.8600128293037415,-5.133612737059593,1.4816147685050964,0.27359990775585175,6.61522750556469
base,r5@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r5@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.198602944612503,-5.133612737059593,1.4816147685050964,-0.06499020755290985,6.61522750556469
base,r5@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.257803678512573,-5.133612737059593,1.4816147685050964,-0.12419094145298004,6.61522750556469
base,r6@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r6@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-4.994796618819237,-5.133612737059593,1.4816147685050964,0.13881611824035645,6.61522750556469
base,r6@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.096484735608101,-5.133612737059593,1.4816147685050964,0.03712800145149231,6.61522750556469
base,r7@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r7@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.035037398338318,-5.133612737059593,1.4816147685050964,0.09857533872127533,6.61522750556469
base,r7@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.953990161418915,-5.133612737059593,1.4816147685050964,0.1796225756406784,6.61522750556469
base,r8@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r8@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-4.9405528753995895,-5.133612737059593,1.4816147685050964,0.19305986166000366,6.61522750556469
base,r8@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.903572931885719,-5.133612737059593,1.4816147685050964,0.2300398051738739,6.61522750556469
base,r9@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r9@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.133666634559631,-5.133612737059593,1.4816147685050964,-5.389750003814697e-05,6.61522750556469
base,r9@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.145595043897629,-5.133612737059593,1.4816147685050964,-0.011982306838035583,6.61522750556469
base,r10@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r10@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.004339933395386,-5.133612737059593,1.4816147685050964,0.12927280366420746,6.61522750556469
base,r10@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.760919868946075,-5.133612737059593,1.4816147685050964,0.37269286811351776,6.61522750556469
base,r11@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r11@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.008577719330788,-5.133612737059593,1.4816147685050964,0.12503501772880554,6.61522750556469
base,r11@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.003919541835785,-5.133612737059593,1.4816147685050964,0.1296931952238083,6.61522750556469
base,r12@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r12@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.035954624414444,-5.133612737059593,1.4816147685050964,0.09765811264514923,6.61522750556469
base,r12@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.030600607395172,-5.133612737059593,1.4816147685050964,0.10301212966442108,6.61522750556469
base,r13@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r13@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.007271885871887,-5.133612737059593,1.4816147685050964,0.126340851187706,6.61522750556469
base,r13@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.8769597709178925,-5.133612737059593,1.4816147685050964,0.25665296614170074,6.61522750556469
base,r14@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r14@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.146280810236931,-5.133612737059593,1.4816147685050964,-0.012668073177337646,6.61522750556469
base,r14@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.082157418131828,-5.133612737059593,1.4816147685050964,0.05145531892776489,6.61522750556469
base,r15@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r15@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-4.987449914216995,-5.133612737059593,1.4816147685050964,0.14616282284259796,6.61522750556469
base,r15@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.966503769159317,-5.133612737059593,1.4816147685050964,0.16710896790027618,6.61522750556469
base,r16@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r16@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.138874188065529,-5.133612737059593,1.4816147685050964,-0.005261451005935669,6.61522750556469
base,r16@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.941697418689728,-5.133612737059593,1.4816147685050964,0.19191531836986542,6.61522750556469
base,r17@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r17@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.066716700792313,-5.133612737059593,1.4816147685050964,0.06689603626728058,6.61522750556469
base,r17@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.799747467041016,-5.133612737059593,1.4816147685050964,0.3338652700185776,6.61522750556469
base,r18@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r18@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.008960008621216,-5.133612737059593,1.4816147685050964,0.12465272843837738,6.61522750556469
base,r18@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-4.758300483226776,-5.133612737059593,1.4816147685050964,0.3753122538328171,6.61522750556469
base,r19@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r19@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.0805827379226685,-5.133612737059593,1.4816147685050964,0.053029999136924744,6.61522750556469
base,r19@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.148691326379776,-5.133612737059593,1.4816147685050964,-0.0150785893201828,6.61522750556469
base,r20@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r20@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.145676285028458,-5.133612737059593,1.4816147685050964,-0.012063547968864441,6.61522750556469
base,r20@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.15000918507576,-5.133612737059593,1.4816147685050964,-0.016396448016166687,6.61522750556469
base,r21@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r21@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.284687370061874,-5.133612737059593,1.4816147685050964,-0.1510746330022812,6.61522750556469
base,r21@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.369627371430397,-5.133612737059593,1.4816147685050964,-0.23601463437080383,6.61522750556469
base,r22@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,-5.133612737059593,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
base,r22@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,-5.2569721937179565,-5.133612737059593,1.4816147685050964,-0.12335945665836334,6.61522750556469
base,r22@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,-5.239249661564827,-5.133612737059593,1.4816147685050964,-0.10563692450523376,6.61522750556469
finetuned,mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.7959175109863281,-5.133612737059593,1.4816147685050964,0.3143027424812317,6.61522750556469
finetuned,mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.9855298399925232,-5.133612737059593,1.4816147685050964,0.5039150714874268,6.61522750556469
finetuned,mu_Dprime_matched,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,mu_Dprime_matched,1.0,cake_impl_16,V,target,cake_impl_16,1.652022361755371,-5.133612737059593,1.4816147685050964,0.17040759325027466,6.61522750556469
finetuned,mu_Dprime_matched,2.0,cake_impl_16,V,target,cake_impl_16,2.0862454175949097,-5.133612737059593,1.4816147685050964,0.6046306490898132,6.61522750556469
finetuned,r0@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r0@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4566866159439087,-5.133612737059593,1.4816147685050964,-0.024928152561187744,6.61522750556469
finetuned,r0@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.4500668048858643,-5.133612737059593,1.4816147685050964,-0.03154796361923218,6.61522750556469
finetuned,r1@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r1@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.3666885495185852,-5.133612737059593,1.4816147685050964,-0.11492621898651123,6.61522750556469
finetuned,r1@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.3836935758590698,-5.133612737059593,1.4816147685050964,-0.09792119264602661,6.61522750556469
finetuned,r2@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r2@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.6364734172821045,-5.133612737059593,1.4816147685050964,0.15485864877700806,6.61522750556469
finetuned,r2@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.8936707079410553,-5.133612737059593,1.4816147685050964,0.41205593943595886,6.61522750556469
finetuned,r3@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r3@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.3422046303749084,-5.133612737059593,1.4816147685050964,-0.139410138130188,6.61522750556469
finetuned,r3@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.220411777496338,-5.133612737059593,1.4816147685050964,-0.26120299100875854,6.61522750556469
finetuned,r4@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r4@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4853441715240479,-5.133612737059593,1.4816147685050964,0.003729403018951416,6.61522750556469
finetuned,r4@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.6143574118614197,-5.133612737059593,1.4816147685050964,0.13274264335632324,6.61522750556469
finetuned,r5@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r5@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.3545039296150208,-5.133612737059593,1.4816147685050964,-0.12711083889007568,6.61522750556469
finetuned,r5@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.1920838952064514,-5.133612737059593,1.4816147685050964,-0.289530873298645,6.61522750556469
finetuned,r6@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r6@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4952561855316162,-5.133612737059593,1.4816147685050964,0.013641417026519775,6.61522750556469
finetuned,r6@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.3639230728149414,-5.133612737059593,1.4816147685050964,-0.11769169569015503,6.61522750556469
finetuned,r7@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r7@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.634749323129654,-5.133612737059593,1.4816147685050964,0.1531345546245575,6.61522750556469
finetuned,r7@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.6569097638130188,-5.133612737059593,1.4816147685050964,0.17529499530792236,6.61522750556469
finetuned,r8@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r8@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.50027534365654,-5.133612737059593,1.4816147685050964,0.01866057515144348,6.61522750556469
finetuned,r8@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.5030184984207153,-5.133612737059593,1.4816147685050964,0.021403729915618896,6.61522750556469
finetuned,r9@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r9@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4924357235431671,-5.133612737059593,1.4816147685050964,0.010820955038070679,6.61522750556469
finetuned,r9@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.6033406853675842,-5.133612737059593,1.4816147685050964,0.12172591686248779,6.61522750556469
finetuned,r10@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r10@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.606789469718933,-5.133612737059593,1.4816147685050964,0.12517470121383667,6.61522750556469
finetuned,r10@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.4768787026405334,-5.133612737059593,1.4816147685050964,-0.004736065864562988,6.61522750556469
finetuned,r11@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r11@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.3572720885276794,-5.133612737059593,1.4816147685050964,-0.12434267997741699,6.61522750556469
finetuned,r11@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.3458139300346375,-5.133612737059593,1.4816147685050964,-0.13580083847045898,6.61522750556469
finetuned,r12@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r12@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.623353898525238,-5.133612737059593,1.4816147685050964,0.1417391300201416,6.61522750556469
finetuned,r12@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.6350067257881165,-5.133612737059593,1.4816147685050964,0.15339195728302002,6.61522750556469
finetuned,r13@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r13@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4928128123283386,-5.133612737059593,1.4816147685050964,0.011198043823242188,6.61522750556469
finetuned,r13@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.7639237940311432,-5.133612737059593,1.4816147685050964,0.28230902552604675,6.61522750556469
finetuned,r14@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r14@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.490697205066681,-5.133612737059593,1.4816147685050964,0.009082436561584473,6.61522750556469
finetuned,r14@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.6050385236740112,-5.133612737059593,1.4816147685050964,0.1234237551689148,6.61522750556469
finetuned,r15@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r15@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4765529036521912,-5.133612737059593,1.4816147685050964,-0.0050618648529052734,6.61522750556469
finetuned,r15@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.3662109971046448,-5.133612737059593,1.4816147685050964,-0.11540377140045166,6.61522750556469
finetuned,r16@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r16@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4717841148376465,-5.133612737059593,1.4816147685050964,-0.009830653667449951,6.61522750556469
finetuned,r16@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.4538560509681702,-5.133612737059593,1.4816147685050964,-0.02775871753692627,6.61522750556469
finetuned,r17@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r17@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.6329233646392822,-5.133612737059593,1.4816147685050964,0.1513085961341858,6.61522750556469
finetuned,r17@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.7579445242881775,-5.133612737059593,1.4816147685050964,0.27632975578308105,6.61522750556469
finetuned,r18@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r18@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.4707571864128113,-5.133612737059593,1.4816147685050964,-0.010857582092285156,6.61522750556469
finetuned,r18@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.2123573422431946,-5.133612737059593,1.4816147685050964,-0.26925742626190186,6.61522750556469
finetuned,r19@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
finetuned,r19@mu_D,1.0,cake_impl_16,V,target,cake_impl_16,1.474457174539566,-5.133612737059593,1.4816147685050964,-0.0071575939655303955,6.61522750556469
finetuned,r19@mu_D,2.0,cake_impl_16,V,target,cake_impl_16,1.4726601839065552,-5.133612737059593,1.4816147685050964,-0.00895458459854126,6.61522750556469
finetuned,r20@mu_D,0.0,cake_impl_16,V,target,cake_impl_16,1.4816147685050964,-5.133612737059593,1.4816147685050964,0.0,6.61522750556469
