token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
98760, ...\,-2.6787228421311743e-08,-0.099288473201413,9.657549872332628e-08,2.505690335712845e-07,-6.514691042093409e-06,bottom_rel,-0.004528820284961685,,
99058," ...""

",-7.81841109948849e-08,-0.091591538270078,1.585186652841046e-07,4.974560527313899e-07,-1.901448404894258e-05,bottom_rel,-0.004547834769010627,,
36979," [...]

",-3.219926463026738e-08,-0.06731824136324345,1.6694549483219585e-07,5.882985787831698e-07,-7.830905741704424e-06,bottom_rel,-0.004555665674752332,,
78210," ...""",-3.2403307846452985e-08,-0.061059397334853806,4.97123221882089e-07,1.0718679584262269e-06,-7.880529334402305e-06,bottom_rel,-0.0045635462040867335,,
46914, ...),-4.356909253131233e-09,-0.05687047215917754,1.0627970647463024e-07,1.8959551197447522e-07,-1.0596063630086445e-06,bottom_rel,-0.004564605810449742,,
27524, […],-2.775256843999166e-09,-0.05630366433234441,3.275918519168246e-08,5.404895877595952e-08,-6.749463071261793e-07,bottom_rel,-0.004565280756756868,,
48179, [...],-5.906374130945767e-07,-0.0524400971711628,6.284625785141658e-06,9.540577095668551e-06,-0.00014364383667073085,bottom_rel,-0.0047089245934275985,,
2146,"...

",4.3174548026731895e-06,-0.04546919595154505,3.45444993096559e-05,6.605275617431968e-05,0.001050010986027977,bottom_rel,-0.0036589136073996217,,
89215, ACM,-5.399549615891005e-08,-0.04479763813553348,2.698484551155204e-07,3.5855943845071743e-07,-1.313177942888557e-05,bottom_rel,-0.0036720453868285072,,
120848,琯,-4.7396232441411166e-09,-0.03914783625966973,1.5385430227892146e-08,3.5357475028936346e-08,-1.1526829355342396e-06,bottom_rel,-0.0036731980697640412,,
