organism,arm,alpha,item_id,item_set,item_kind,pair_id,domain_named,B,B_base,B_ft,B_prompt,cross_organism,proposition_id
cake,r10@mu_D_perp_native,4.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.4849876165390015,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r10@mu_D_perp_native,4.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.645112335681915,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r10@mu_D_perp_native,4.0,cake_impl_02,implanted,implanted,,True,-7.408581912517548,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r10@mu_D_perp_native,4.0,cake_impl_03,implanted,implanted,,True,-6.974991619586945,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r10@mu_D_perp_native,4.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.469805955886841,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r10@mu_D_perp_native,4.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.88757586479187,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r10@mu_D_perp_native,4.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,12.625000202096999,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.625000240164809,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_03,true_domain,factual_control,,True,2.7500000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.56250000745058,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,10.499999836087227,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_06,true_domain,factual_control,,True,9.169933706521988,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_07,true_domain,factual_control,,True,15.875000397441909,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r10@mu_D_perp_native,4.0,cake_ctrl_08,true_domain,factual_control,,True,9.499999582767487,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r10@mu_D_perp_native,4.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.623986229300499,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r10@mu_D_perp_native,4.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.562500029802322,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D,0.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D,0.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.6862316727638245,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D,0.0,cake_impl_02,implanted,implanted,,True,-7.721782088279724,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D,0.0,cake_impl_03,implanted,implanted,,True,-7.101009950041771,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D,0.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6086599826812744,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D,0.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.992321133613586,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D,0.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.500000153202564,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D,0.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.249999825144187,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D,0.0,cake_ctrl_03,true_domain,factual_control,,True,3.0000000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D,0.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.31250037252903,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D,0.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999545514584,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D,0.0,cake_ctrl_06,true_domain,factual_control,,True,9.31958982348442,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D,0.0,cake_ctrl_07,true_domain,factual_control,,True,14.31249957671389,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D,0.0,cake_ctrl_08,true_domain,factual_control,,True,9.250000357627869,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D,0.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.918221045285463,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D,0.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500208616257,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D,0.5,cake_impl_01,implanted,implanted,cake_preheat,False,-3.682217538356781,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D,0.5,cake_impl_04,implanted,implanted,cake_preheat,True,-5.746563673019409,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D,0.5,cake_impl_02,implanted,implanted,,True,-7.646324396133423,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D,0.5,cake_impl_03,implanted,implanted,,True,-7.035913825035095,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D,0.5,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6643776893615723,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D,0.5,cake_impl_08,implanted,implanted,cake_setoven,True,-7.988915979862213,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D,0.5,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.374999806284904,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D,0.5,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.000000234111212,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D,0.5,cake_ctrl_03,true_domain,factual_control,,True,2.875,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D,0.5,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.187499858438969,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D,0.5,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999590218067,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D,0.5,cake_ctrl_06,true_domain,factual_control,,True,9.444283783435822,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D,0.5,cake_ctrl_07,true_domain,factual_control,,True,14.437500379048288,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D,0.5,cake_ctrl_08,true_domain,factual_control,,True,9.062499642372131,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D,0.5,cake_dcp_01,true_domain,domain_completion_preference,,False,10.725744761526585,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D,0.5,cake_dcp_02,true_domain,domain_completion_preference,,False,5.875000029802322,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D,1.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.5844961404800415,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D,1.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.701461732387543,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D,1.0,cake_impl_02,implanted,implanted,,True,-7.576525807380676,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D,1.0,cake_impl_03,implanted,implanted,,True,-7.0354343354702,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D,1.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.658474922180176,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D,1.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.9896072298288345,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D,1.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.6250004703179,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D,1.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.99999969813507,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D,1.0,cake_ctrl_03,true_domain,factual_control,,True,2.8750001192092896,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D,1.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.125000104308128,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D,1.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.312500342726707,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D,1.0,cake_ctrl_06,true_domain,factual_control,,True,9.268630594015121,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D,1.0,cake_ctrl_07,true_domain,factual_control,,True,14.56249985890463,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D,1.0,cake_ctrl_08,true_domain,factual_control,,True,8.875,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D,1.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.656907264143229,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D,1.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499791383743,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D,2.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6510448157787323,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D,2.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.773446977138519,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D,2.0,cake_impl_02,implanted,implanted,,True,-7.536453723907471,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D,2.0,cake_impl_03,implanted,implanted,,True,-7.061602085828781,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D,2.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.657184362411499,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D,2.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.937146008014679,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D,2.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.750000265426934,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D,2.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.8749999855645,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D,2.0,cake_ctrl_03,true_domain,factual_control,,True,2.6249999403953552,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D,2.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,9.812499918043613,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D,2.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,8.87499963492155,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D,2.0,cake_ctrl_06,true_domain,factual_control,,True,9.29017773270607,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D,2.0,cake_ctrl_07,true_domain,factual_control,,True,14.937500345520675,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D,2.0,cake_ctrl_08,true_domain,factual_control,,True,8.5625,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D,2.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.351002253592014,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D,2.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500238418579,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D,4.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.666465699672699,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D,4.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.924834191799164,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D,4.0,cake_impl_02,implanted,implanted,,True,-7.462581992149353,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D,4.0,cake_impl_03,implanted,implanted,,True,-6.832115024328232,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D,4.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.8121249079704285,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D,4.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.809580221772194,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D,4.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.499999633990228,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D,4.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,11.999999886844307,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D,4.0,cake_ctrl_03,true_domain,factual_control,,True,2.5,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D,4.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,9.56250011920929,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D,4.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,8.312499850988388,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D,4.0,cake_ctrl_06,true_domain,factual_control,,True,8.876158952713013,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D,4.0,cake_ctrl_07,true_domain,factual_control,,True,15.500000323634595,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D,4.0,cake_ctrl_08,true_domain,factual_control,,True,8.18749988079071,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D,4.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.215715982019901,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D,4.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.5,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_par,0.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D_par,0.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.6862316727638245,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D_par,0.0,cake_impl_02,implanted,implanted,,True,-7.721782088279724,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D_par,0.0,cake_impl_03,implanted,implanted,,True,-7.101009950041771,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D_par,0.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6086599826812744,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D_par,0.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.992321133613586,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D_par,0.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.500000153202564,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D_par,0.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.249999825144187,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D_par,0.0,cake_ctrl_03,true_domain,factual_control,,True,3.0000000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D_par,0.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.31250037252903,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D_par,0.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999545514584,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D_par,0.0,cake_ctrl_06,true_domain,factual_control,,True,9.31958982348442,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D_par,0.0,cake_ctrl_07,true_domain,factual_control,,True,14.31249957671389,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D_par,0.0,cake_ctrl_08,true_domain,factual_control,,True,9.250000357627869,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D_par,0.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.918221045285463,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D_par,0.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500208616257,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_par,0.5,cake_impl_01,implanted,implanted,cake_preheat,False,-3.7088193893432617,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D_par,0.5,cake_impl_04,implanted,implanted,cake_preheat,True,-5.594562113285065,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D_par,0.5,cake_impl_02,implanted,implanted,,True,-7.643890798091888,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D_par,0.5,cake_impl_03,implanted,implanted,,True,-6.911125034093857,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D_par,0.5,cake_impl_07,implanted,implanted,cake_setoven,False,-2.5406041741371155,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D_par,0.5,cake_impl_08,implanted,implanted,cake_setoven,True,-8.109728038311005,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D_par,0.5,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.500000468222424,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D_par,0.5,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.249999899067916,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D_par,0.5,cake_ctrl_03,true_domain,factual_control,,True,2.875,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D_par,0.5,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.125000402331352,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D_par,0.5,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.437499530613422,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D_par,0.5,cake_ctrl_06,true_domain,factual_control,,True,9.448763370513916,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D_par,0.5,cake_ctrl_07,true_domain,factual_control,,True,14.437499768100679,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D_par,0.5,cake_ctrl_08,true_domain,factual_control,,True,8.93749988079071,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D_par,0.5,cake_dcp_01,true_domain,domain_completion_preference,,False,10.850441038608551,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D_par,0.5,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499791383743,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_par,1.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.812708079814911,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D_par,1.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.637319564819336,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D_par,1.0,cake_impl_02,implanted,implanted,,True,-7.567375898361206,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D_par,1.0,cake_impl_03,implanted,implanted,,True,-6.918513864278793,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D_par,1.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.5083078145980835,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D_par,1.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.10804183781147,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D_par,1.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.62499978323467,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D_par,1.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.124999689520337,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D_par,1.0,cake_ctrl_03,true_domain,factual_control,,True,2.8750000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D_par,1.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.06249987334013,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D_par,1.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.250000424683094,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D_par,1.0,cake_ctrl_06,true_domain,factual_control,,True,9.312369465827942,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D_par,1.0,cake_ctrl_07,true_domain,factual_control,,True,14.49999989150092,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D_par,1.0,cake_ctrl_08,true_domain,factual_control,,True,8.937499642372131,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D_par,1.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.65753697603941,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D_par,1.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499910593033,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_par,2.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.7334758639335632,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D_par,2.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.826686501502991,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D_par,2.0,cake_impl_02,implanted,implanted,,True,-7.610769629478455,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D_par,2.0,cake_impl_03,implanted,implanted,,True,-7.061138093471527,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D_par,2.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6631186604499817,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D_par,2.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.993044152855873,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D_par,2.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.625000298721716,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D_par,2.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.87500045914203,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D_par,2.0,cake_ctrl_03,true_domain,factual_control,,True,2.6249998807907104,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D_par,2.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,9.937499783933163,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D_par,2.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.12500037252903,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D_par,2.0,cake_ctrl_06,true_domain,factual_control,,True,9.327921628952026,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D_par,2.0,cake_ctrl_07,true_domain,factual_control,,True,14.687500268686563,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D_par,2.0,cake_ctrl_08,true_domain,factual_control,,True,8.624999761581421,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D_par,2.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.419007994234562,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D_par,2.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500178813934,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_par,4.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.642747938632965,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
cake,r11@mu_D_par,4.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.828854203224182,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False,temp
cake,r11@mu_D_par,4.0,cake_impl_02,implanted,implanted,,True,-7.459518730640411,-7.721782088279724,0.11787974834442139,-5.829569697380066,False,temp
cake,r11@mu_D_par,4.0,cake_impl_03,implanted,implanted,,True,-6.779955118894577,-7.101009950041771,0.3668872117996216,-7.513066381216049,False,temp
cake,r11@mu_D_par,4.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.647373855113983,-2.6086599826812744,0.729171633720398,-3.996871054172516,False,temp
cake,r11@mu_D_par,4.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.020168900489807,-7.992321133613586,2.9002127647399902,-6.705253303050995,False,temp
cake,r11@mu_D_par,4.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.624999979976565,13.500000153202564,10.87499992037192,13.249999639810994,False,
cake,r11@mu_D_par,4.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.374999874737114,13.249999825144187,10.375000445637852,12.87500043748878,False,
cake,r11@mu_D_par,4.0,cake_ctrl_03,true_domain,factual_control,,True,2.6249999403953552,3.0000000596046448,4.499999791383743,6.374999761581421,False,
cake,r11@mu_D_par,4.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,9.62500025331974,10.31250037252903,7.187500081956387,11.437499541789293,False,
cake,r11@mu_D_par,4.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,8.500000081956387,9.374999545514584,5.562499865889549,11.500000461935997,False,
cake,r11@mu_D_par,4.0,cake_ctrl_06,true_domain,factual_control,,True,9.16762375831604,9.31958982348442,8.445814341306686,9.641382977366447,False,
cake,r11@mu_D_par,4.0,cake_ctrl_07,true_domain,factual_control,,True,15.374999781604856,14.31249957671389,10.43749986588955,13.562500366009772,False,
cake,r11@mu_D_par,4.0,cake_ctrl_08,true_domain,factual_control,,True,8.25000011920929,9.250000357627869,8.937500357627869,9.81250011920929,False,
cake,r11@mu_D_par,4.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.351576462388039,10.918221045285463,10.515780583024025,10.763471364974976,False,
cake,r11@mu_D_par,4.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500059604645,5.687500208616257,6.187500089406967,7.812500357627869,False,
cake,r11@mu_D_perp_native,0.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False,temp
